pid,minorType_id,standardSegment_id
2516,M4-25,M4-SE.0ab
2517,M4-26,M4-S3S.0
2518,M4-26,M4-IO.0ab
2519,M4-26,M4-KA.efg
2520,M4-26,M4-SE.0ab
2521,M4-27,M4-S3S.0
2522,M4-27,M4-KA.efg
2523,M4-27,M4-SE.0ab
2524,M4-28,M4-S3S.0
2525,M4-28,M4-IO.0ab
2526,M4-28,M4-SE.0ab
2527,M4-29,M4-S3S.0
2528,M4-29,M4-IO.0ab
2529,M4-29,M4-KA.efg
2530,M4-29,M4-SE.0ab
2531,M4-30,M4-S3S.0
2532,M4-30,M4-IO.0ab
2533,M4-30,M4-KA.efg
2534,M4-30,M4-SE.0ab
2535,M4-31,M4-S3S.0
2536,M4-31,M4-IO.0ab
2537,M4-31,M4-KA.efg
2538,M4-31,M4-SE.0ab
2539,M4-32,M4-S3S.0
2540,M4-32,M4-IO.0ab
2541,M4-32,M4-KA.efg
2542,M4-32,M4-SE.0ab
2543,M4-33,M4-S3S.0
2544,M4-33,M4-IO.0ab
2545,M4-33,M4-KA.efg
2546,M4-33,M4-SE.0ab
2547,M4-34,M4-S3S.0
2548,M4-34,M4-IO.0ab
2549,M4-34,M4-KA.efg
2550,M4-34,M4-SE.0ab
2551,M4-35,M4-S3S.0
2552,M4-35,M4-IO.0ab
2553,M4-35,M4-KA.efg
2554,M4-35,M4-SE.0ab
2555,M4-36,M4-S3S.0
2556,M4-36,M4-KA.efg
2557,M4-36,M4-SE.0ab
2558,M4-37,M4-S3E.0a
2559,M4-37,M4-S3F.0a
2560,M4-37,M4-IO.0ab
2561,M4-37,M4-KA.efg
2562,M4-37,M4-SE.0ab
2563,M4-38,M4-S3S.0
2564,M4-38,M4-IO.0ab
2565,M4-38,M4-KA.efg
2566,M4-38,M4-SE.0ab
2567,M4-39,M4-S3S.0
2568,M4-39,M4-IO.0ab
2569,M4-39,M4-KA.efg
2570,M4-39,M4-SE.0ab
2571,M4-40,M4-S3S.0
2572,M4-40,M4-IO.0ab
2573,M4-40,M4-KA.efg
2574,M4-40,M4-SE.0ab
2575,M4-41,M4-S3S.0
2576,M4-41,M4-IO.0ab
2577,M4-41,M4-KA.efg
2578,M4-41,M4-SE.0ab
2579,M4-42,M4-S3S.0
2580,M4-42,M4-IO.0ab
2581,M4-42,M4-KA.efg
2582,M4-42,M4-SE.0ab
2583,M4-43,M4-S3S.0
2584,M4-43,M4-KA.efg
2585,M4-43,M4-SE.0ab
2586,M4-44,M4-S3S.0
2587,M4-44,M4-TV.0
2588,M4-44,M4-IO.0ab
2589,M4-44,M4-KA.efg
2590,M5-1,M5-S3S.0
2591,M5-1,M5-IO.0ab
2592,M5-2,M5-S3S.0
2593,M5-2,M5-IO.0ab
2594,M5-3,M5-S3S.0
2595,M5-3,M5-IO.0ab
2596,M5-4,M5-S3S.0
2597,M5-4,M5-IO.0ab
2598,M5-5,M5-S3S.0
2599,M5-5,M5-IO.0ab
2600,M5-6,M5-S3S.0
2601,M5-6,M5-IO.0ab
2602,M5-7,M5-S3S.0
2603,M5-8,M5-S3E.0a
2604,M5-8,M5-S3F.0a
2605,M5-8,M5-IO.0ab
2606,M5-9,M5-S3E.0a
2607,M5-9,M5-S3F.0a
2608,M5-9,M5-IO.0ab
2609,M5-10,M5-S3E.0a
2610,M5-10,M5-S3F.0a
2611,M5-10,M5-IO.0ab
2612,M5-11,M5-S3S.0
2613,M5-11,M5-IO.0ab
2614,M5-12,M5-S3S.0
2615,M5-12,M5-IO.0ab
2616,M5-13,M5-S3S.0
2617,M5-13,M5-IO.0ab
2618,M5-14,M5-S3S.0
2619,M5-14,M5-IO.0ab
2620,M5-15,M5-S3S.0
2621,M5-15,M5-IO.0ab
2622,M5-16,M5-S3S.0
2623,M5-16,M5-IO.0ab
2624,M5-17,M5-S3S.0
2625,M5-18,M5-S3E.0a
2626,M5-18,M5-S3F.0a
2627,M5-18,M5-IO.0ab
2628,M5-19,M5-S3E.0a
2629,M5-19,M5-S3F.0a
2630,M5-19,M5-IO.0ab
2631,M5-20,M5-S3S.0
2632,M5-20,M5-IO.0ab
2633,M5-21,M5-S3S.0
2634,M5-21,M5-IO.0ab
2635,M5-22,M5-S3S.0
2636,M5-22,M5-IO.0ab
2637,M5-23,M5-S3S.0
2638,M5-23,M5-IO.0ab
2639,M5-24,M5-S3S.0
2640,M5-24,M5-IO.0ab
2641,M5-25,M5-S3S.0
2642,M5-25,M5-IO.0ab
2643,M5-26,M5-S3E.0a
2644,M5-26,M5-S3F.0a
2645,M5-26,M5-IO.0ab
2646,M5-27,M5-S3S.0
2647,M5-27,M5-IO.0ab
2648,M5-28,M5-S3S.0
2649,M5-28,M5-IO.0ab
2650,M5-29,M5-S3S.0
2651,M5-29,M5-IO.0ab
2652,M5-30,M5-S3S.0
2653,M5-30,M5-IO.0ab
2654,M5-31,M5-S3S.0
2655,M5-31,M5-IO.0ab
2656,M5-32,M5-S3E.0a
2657,M5-32,M5-S3F.0a
2658,M5-32,M5-IO.0ab
2659,M5-33,M5-S3S.0
2660,M5-33,M5-IO.0ab
2661,M5-34,M5-S3S.0
2662,M5-34,M5-IO.0ab
2663,M5-35,M5-S3S.0
2664,M5-35,M5-IO.0ab
2665,M5-36,M5-S3S.0
2666,M5-36,M5-IO.0ab
2667,M5-37,M5-S3S.0
2668,M5-37,M5-IO.0ab
2669,M5-38,M5-S3E.0a
2670,M5-38,M5-S3F.0a
2671,M5-38,M5-IO.0ab
2672,M9-1,M9-SE.0a
2673,M9-2,M9-SE.0a
2674,M9-3,M9-SE.0a
2675,M9-4,M9-SE.0a
2676,M9-5,M9-SE.0a
2677,M9-6,M9-SE.0a
2678,M9-7,M9-SE.0a
2679,M11-1,M11-KT.d
2680,M11-2,M11-KT.d
2681,M11-3,M11-KT.d
2682,M11-4,M11-KT.d
2683,M11-5,M11-KT.d
2684,M11-6,M11-KT.d
2685,T1-1,T1-VF.a
2686,T1-1,T1-VS.0abcd
2687,T1-1,T1-LA.0abcd
2688,T1-1,T1-NG.0a
2689,T1-1,T1-VI.0a
2690,T1-1,T1-SV.0
2691,T1-2,T1-VF.a
2692,T1-2,T1-VS.0abcd
2693,T1-2,T1-LA.0abcd
2694,T1-2,T1-NG.0a
2695,T1-2,T1-VI.0a
2696,T1-2,T1-SV.0
2697,T1-3,T1-VF.a
2698,T1-3,T1-VS.0abcd
2699,T1-3,T1-LA.0abcd
2700,T1-3,T1-NG.0a
2701,T1-3,T1-VI.0a
2702,T1-3,T1-SV.0
2703,T1-4,T1-VF.a
2704,T1-4,T1-VS.0abcd
2705,T1-4,T1-LA.0abcd
2706,T1-4,T1-NG.0a
2707,T1-4,T1-VI.0a
2708,T1-4,T1-SV.0
2709,T1-5,T1-VF.a
2710,T1-5,T1-VS.0abcd
2711,T1-5,T1-LA.0abcd
2712,T1-5,T1-NG.0a
2713,T1-5,T1-VI.0a
2714,T1-5,T1-SV.0
2715,T1-6,T1-VF.a
2716,T1-6,T1-VS.0abcd
2717,T1-6,T1-LA.0abcd
2718,T1-6,T1-NG.0a
2719,T1-6,T1-VI.0a
2720,T1-6,T1-SV.0
2721,T1-7,T1-VF.a
2722,T1-7,T1-VS.0abcd
2723,T1-7,T1-LA.0abcd
2724,T1-7,T1-NG.0a
2725,T1-7,T1-VI.0a
2726,T1-7,T1-SV.0
2727,T1-8,T1-VF.a
2728,T1-8,T1-VS.0abcd
2729,T1-8,T1-LA.0abcd
2730,T1-8,T1-NG.0a
2731,T1-8,T1-VI.0a
2732,T1-8,T1-SV.0
2733,T1-9,T1-VF.a
2734,T1-9,T1-VS.0abcd
2735,T1-9,T1-LA.0abcd
2736,T1-9,T1-NG.0a
2737,T1-9,T1-VI.0a
2738,T1-9,T1-SV.0
2739,T1-10,T1-VF.a
2740,T1-10,T1-VS.0abcd
2741,T1-10,T1-LA.0abcd
2742,T1-10,T1-NG.0a
2743,T1-10,T1-VI.0a
2744,T1-10,T1-SV.0
2745,T1-11,T1-VF.a
2746,T1-11,T1-VS.0abcd
2747,T1-11,T1-LA.0abcd
2748,T1-11,T1-NG.0a
2749,T1-11,T1-VI.0a
2750,T1-11,T1-SV.0
2751,T1-12,T1-VF.a
2752,T1-12,T1-VS.0abcd
2753,T1-12,T1-LA.0abcd
2754,T1-12,T1-NG.0a
2755,T1-12,T1-VI.0a
2756,T1-12,T1-SV.0
2757,T1-13,T1-VF.a
2758,T1-13,T1-VS.0abcd
2759,T1-13,T1-LA.0abcd
2760,T1-13,T1-NG.0a
2761,T1-13,T1-VI.0a
2762,T1-13,T1-SV.0
2763,T1-14,T1-VF.a
2764,T1-14,T1-VS.0abcd
2765,T1-14,T1-LA.0abcd
2766,T1-14,T1-NG.0a
2767,T1-14,T1-VI.0a
2768,T1-14,T1-SV.0
2769,T1-15,T1-VF.a
2770,T1-15,T1-VS.0abcd
2771,T1-15,T1-LA.0abcd
2772,T1-15,T1-NG.0a
2773,T1-15,T1-VI.0a
2774,T1-15,T1-SV.0
2775,T1-16,T1-VF.a
2776,T1-16,T1-VS.0abcd
2777,T1-16,T1-LA.0abcd
2778,T1-16,T1-NG.0a
2779,T1-16,T1-VI.0a
2780,T1-16,T1-SV.0
2781,T1-17,T1-VF.a
2782,T1-17,T1-VS.0abcd
2783,T1-17,T1-LA.0abcd
2784,T1-17,T1-NG.0a
2785,T1-17,T1-VI.0a
2786,T1-17,T1-SV.0
2787,T1-18,T1-VF.a
2788,T1-18,T1-VS.0abcd
2789,T1-18,T1-LA.0abcd
2790,T1-18,T1-NG.0a
2791,T1-18,T1-VI.0a
2792,T1-18,T1-SV.0
2793,T1-19,T1-VF.a
2794,T1-19,T1-VS.0abcd
2795,T1-19,T1-LA.0abcd
2796,T1-19,T1-NG.0a
2797,T1-19,T1-VI.0a
2798,T1-19,T1-SV.0
2799,T1-20,T1-VF.a
2800,T1-20,T1-VS.0abcd
2801,T1-20,T1-LA.0abcd
2802,T1-20,T1-NG.0a
2803,T1-20,T1-VI.0a
2804,T1-20,T1-SV.0
2805,T1-21,T1-VF.a
2806,T1-21,T1-VS.0abcd
2807,T1-21,T1-LA.0abcd
2808,T1-21,T1-NG.0a
2809,T1-21,T1-VI.0a
2810,T1-21,T1-SV.0
2811,T1-22,T1-VF.a
2812,T1-22,T1-VS.0abcd
2813,T1-22,T1-LA.0abcd
2814,T1-22,T1-NG.0a
2815,T1-22,T1-VI.0a
2816,T1-22,T1-SV.0
2817,T1-23,T1-VF.a
2818,T1-23,T1-VS.0abcd
2819,T1-23,T1-LA.0abcd
2820,T1-23,T1-NG.0a
2821,T1-23,T1-VI.0a
2822,T1-23,T1-SV.0
2823,T1-24,T1-VF.a
2824,T1-24,T1-VS.0abcd
2825,T1-24,T1-LA.0abcd
2826,T1-24,T1-NG.0a
2827,T1-24,T1-VI.0a
2828,T1-24,T1-SV.0
2829,T1-25,T1-VF.a
2830,T1-25,T1-VS.0abcd
2831,T1-25,T1-LA.0abcd
2832,T1-25,T1-NG.0a
2833,T1-25,T1-VI.0a
2834,T1-25,T1-SV.0
2835,T1-26,T1-VF.a
2836,T1-26,T1-VS.0abcd
2837,T1-26,T1-LA.0abcd
2838,T1-26,T1-NG.0a
2839,T1-26,T1-VI.0a
2840,T1-26,T1-SV.0
2841,T1-27,T1-VF.a
2842,T1-27,T1-VS.0abcd
2843,T1-27,T1-LA.0abcd
2844,T1-27,T1-NG.0a
2845,T1-27,T1-VI.0a
2846,T1-27,T1-SV.0
2847,T1-28,T1-VF.a
2848,T1-28,T1-VS.0abcd
2849,T1-28,T1-LA.0abcd
2850,T1-28,T1-NG.0a
2851,T1-28,T1-VI.0a
2852,T1-28,T1-SV.0
2853,T1-29,T1-VF.a
2854,T1-29,T1-VS.0abcd
2855,T1-29,T1-LA.0abcd
2856,T1-29,T1-NG.0a
2857,T1-29,T1-VI.0a
2858,T1-29,T1-SV.0
2859,T1-30,T1-VF.a
2860,T1-30,T1-VS.0abcd
2861,T1-30,T1-LA.0abcd
2862,T1-30,T1-NG.0a
2863,T1-30,T1-VI.0a
2864,T1-30,T1-SV.0
2865,T1-31,T1-VF.a
2866,T1-31,T1-VS.0abcd
2867,T1-31,T1-LA.0abcd
2868,T1-31,T1-NG.0a
2869,T1-31,T1-VI.0a
2870,T1-31,T1-SV.0
2871,T1-32,T1-VF.a
2872,T1-32,T1-VS.0abcd
2873,T1-32,T1-LA.0abcd
2874,T1-32,T1-NG.0a
2875,T1-32,T1-VI.0a
2876,T1-32,T1-SV.0
2877,T1-33,T1-VF.a
2878,T1-33,T1-VS.0abcd
2879,T1-33,T1-LA.0abcd
2880,T1-33,T1-NG.0a
2881,T1-33,T1-VI.0a
2882,T1-33,T1-SV.0
2883,T1-34,T1-VF.a
2884,T1-34,T1-VS.0abcd
2885,T1-34,T1-LA.0abcd
2886,T1-34,T1-NG.0a
2887,T1-34,T1-VI.0a
2888,T1-34,T1-SV.0
2889,T1-35,T1-VF.a
2890,T1-35,T1-VS.0abcd
2891,T1-35,T1-LA.0abcd
2892,T1-35,T1-NG.0a
2893,T1-35,T1-VI.0a
2894,T1-35,T1-SV.0
2895,T1-36,T1-VF.a
2896,T1-36,T1-VS.0abcd
2897,T1-36,T1-LA.0abcd
2898,T1-36,T1-NG.0a
2899,T1-36,T1-VI.0a
2900,T1-36,T1-SV.0
2901,T1-37,T1-VF.a
2902,T1-37,T1-VS.0abcd
2903,T1-37,T1-LA.0abcd
2904,T1-37,T1-NG.0a
2905,T1-37,T1-VI.0a
2906,T1-37,T1-SV.0
2907,T1-38,T1-VF.a
2908,T1-38,T1-VS.0abcd
2909,T1-38,T1-LA.0abcd
2910,T1-38,T1-NG.0a
2911,T1-38,T1-VI.0a
2912,T1-38,T1-SV.0
2913,T1-39,T1-VF.a
2914,T1-39,T1-VS.0abcd
2915,T1-39,T1-LA.0abcd
2916,T1-39,T1-NG.0a
2917,T1-39,T1-VI.0a
2918,T1-39,T1-SV.0
2919,T1-40,T1-VF.a
2920,T1-40,T1-VS.0abcd
2921,T1-40,T1-LA.0abcd
2922,T1-40,T1-NG.0a
2923,T1-40,T1-VI.0a
2924,T1-40,T1-SV.0
2925,T1-41,T1-VF.a
2926,T1-41,T1-VS.0abcd
2927,T1-41,T1-LA.0abcd
2928,T1-41,T1-NG.0a
2929,T1-41,T1-VI.0a
2930,T1-41,T1-SV.0
2931,T1-42,T1-VF.a
2932,T1-42,T1-VS.0abcd
2933,T1-42,T1-LA.0abcd
2934,T1-42,T1-NG.0a
2935,T1-42,T1-VI.0a
2936,T1-42,T1-SV.0
2937,T1-43,T1-VF.a
2938,T1-43,T1-VS.0abcd
2939,T1-43,T1-LA.0abcd
2940,T1-43,T1-NG.0a
2941,T1-43,T1-VI.0a
2942,T1-43,T1-SV.0
2943,T1-44,T1-VF.a
2944,T1-44,T1-VS.0abcd
2945,T1-44,T1-LA.0abcd
2946,T1-44,T1-NG.0a
2947,T1-44,T1-VI.0a
2948,T1-44,T1-SV.0
2949,T1-45,T1-VF.a
2950,T1-45,T1-VS.0abcd
2951,T1-45,T1-LA.0abcd
2952,T1-45,T1-NG.0a
2953,T1-45,T1-VI.0a
2954,T1-45,T1-SV.0
2955,T1-46,T1-VF.a
2956,T1-46,T1-VS.0abcd
2957,T1-46,T1-LA.0abcd
2958,T1-46,T1-NG.0a
2959,T1-46,T1-VI.0a
2960,T1-46,T1-SV.0
2961,T1-47,T1-VF.a
2962,T1-47,T1-VS.0abcd
2963,T1-47,T1-LA.0abcd
2964,T1-47,T1-NG.0a
2965,T1-47,T1-VI.0a
2966,T1-47,T1-SV.0
2967,T1-48,T1-VF.a
2968,T1-48,T1-VS.0abcd
2969,T1-48,T1-LA.0abcd
2970,T1-48,T1-NG.0a
2971,T1-48,T1-VI.0a
2972,T1-48,T1-SV.0
2973,T1-49,T1-VF.a
2974,T1-49,T1-VS.0abcd
2975,T1-49,T1-LA.0abcd
2976,T1-49,T1-NG.0a
2977,T1-49,T1-VI.0a
2978,T1-49,T1-SV.0
2979,T1-50,T1-VF.a
2980,T1-50,T1-VS.0abcd
2981,T1-50,T1-LA.0abcd
2982,T1-50,T1-NG.0a
2983,T1-50,T1-VI.0a
2984,T1-50,T1-SV.0
2985,T1-51,T1-VF.a
2986,T1-51,T1-VS.0abcd
2987,T1-51,T1-LA.0abcd
2988,T1-51,T1-NG.0a
2989,T1-51,T1-VI.0a
2990,T1-51,T1-SV.0
2991,T1-52,T1-VF.a
2992,T1-52,T1-VS.0abcd
2993,T1-52,T1-LA.0abcd
2994,T1-52,T1-NG.0a
2995,T1-52,T1-VI.0a
2996,T1-52,T1-SV.0
2997,T1-53,T1-VF.a
2998,T1-53,T1-VS.0abcd
2999,T1-53,T1-LA.0abcd
3000,T1-53,T1-NG.0a
3001,T1-53,T1-VI.0a
3002,T1-53,T1-SV.0
3003,T1-54,T1-VF.a
3004,T1-54,T1-VS.0abcd
3005,T1-54,T1-LA.0abcd
3006,T1-54,T1-NG.0a
3007,T1-54,T1-VI.0a
3008,T1-54,T1-SV.0
3009,T1-55,T1-VF.a
3010,T1-55,T1-VS.0abcd
3011,T1-55,T1-LA.0abcd
3012,T1-55,T1-NG.0a
3013,T1-55,T1-VI.0a
3014,T1-55,T1-SV.0
3015,T1-56,T1-VF.a
3016,T1-56,T1-VS.0abcd
3017,T1-56,T1-LA.0abcd
3018,T1-56,T1-NG.0a
3019,T1-56,T1-VI.0a
3020,T1-56,T1-SV.0
3021,T1-57,T1-VF.a
3022,T1-57,T1-VS.0abcd
3023,T1-57,T1-LA.0abcd
3024,T1-57,T1-NG.0a
3025,T1-57,T1-VI.0a
3026,T1-57,T1-SV.0
3027,T1-58,T1-VF.a
3028,T1-58,T1-VS.0abcd
3029,T1-58,T1-LA.0abcd
3030,T1-58,T1-NG.0a
3031,T1-58,T1-VI.0a
3032,T1-58,T1-SV.0
3033,T1-59,T1-VF.a
3034,T1-59,T1-VS.0abcd
3035,T1-59,T1-LA.0abcd
3036,T1-59,T1-NG.0a
3037,T1-59,T1-VI.0a
3038,T1-59,T1-SV.0
3039,T1-60,T1-VF.a
3040,T1-60,T1-VS.0abcd
3041,T1-60,T1-LA.0abcd
3042,T1-60,T1-NG.0a
3043,T1-60,T1-VI.0a
3044,T1-60,T1-SV.0
3045,T1-61,T1-UE.0a
3046,T1-61,T1-OR.0
3047,T1-61,T1-VS.0abcd
3048,T1-61,T1-LA.0abcd
3049,T1-61,T1-NG.0a
3050,T1-61,T1-VI.0a
3051,T1-61,T1-SV.0
3052,T1-62,T1-UE.0a
3053,T1-62,T1-OR.0
3054,T1-62,T1-VS.0abcd
3055,T1-62,T1-LA.0abcd
3056,T1-62,T1-NG.0a
3057,T1-62,T1-VI.0a
3058,T1-62,T1-SV.0
3059,T1-63,T1-UE.0a
3060,T1-63,T1-OR.0
3061,T1-63,T1-VS.0abcd
3062,T1-63,T1-LA.0abcd
3063,T1-63,T1-NG.0a
3064,T1-63,T1-VI.0a
3065,T1-63,T1-SV.0
3066,T1-64,T1-UE.0a
3067,T1-64,T1-OR.0
3068,T1-64,T1-VS.0abcd
3069,T1-64,T1-LA.0abcd
3070,T1-64,T1-NG.0a
3071,T1-64,T1-VI.0a
3072,T1-64,T1-SV.0
3073,T1-65,T1-UE.0a
3074,T1-65,T1-OR.0
3075,T1-65,T1-VS.0abcd
3076,T1-65,T1-LA.0abcd
3077,T1-65,T1-NG.0a
3078,T1-65,T1-VI.0a
3079,T1-65,T1-SV.0
3080,T1-66,T1-UE.0a
3081,T1-66,T1-OR.0
3082,T1-66,T1-VS.0abcd
3083,T1-66,T1-LA.0abcd
3084,T1-66,T1-NG.0a
3085,T1-66,T1-VI.0a
3086,T1-66,T1-SV.0
3087,T1-67,T1-UE.0a
3088,T1-67,T1-OR.0
3089,T1-67,T1-VS.0abcd
3090,T1-67,T1-LA.0abcd
3091,T1-67,T1-NG.0a
3092,T1-67,T1-VI.0a
3093,T1-67,T1-SV.0
3094,T1-68,T1-UE.0a
3095,T1-68,T1-OR.0
3096,T1-68,T1-VS.0abcd
3097,T1-68,T1-LA.0abcd
3098,T1-68,T1-NG.0a
3099,T1-68,T1-VI.0a
3100,T1-68,T1-SV.0
3101,T1-69,T1-UE.0a
3102,T1-69,T1-OR.0
3103,T1-69,T1-VF.a
3104,T1-69,T1-LA.0abcd
3105,T1-69,T1-NG.0a
3106,T1-69,T1-VI.0a
3107,T1-69,T1-SV.0
3108,T1-70,T1-UE.0a
3109,T1-70,T1-OR.0
3110,T1-70,T1-VF.a
3111,T1-70,T1-LA.0abcd
3112,T1-70,T1-NG.0a
3113,T1-70,T1-VI.0a
3114,T1-70,T1-SV.0
3115,T1-71,T1-UE.0a
3116,T1-71,T1-OR.0
3117,T1-71,T1-VF.a
3118,T1-71,T1-LA.0abcd
3119,T1-71,T1-NG.0a
3120,T1-71,T1-VI.0a
3121,T1-71,T1-SV.0
3122,T1-72,T1-UE.0a
3123,T1-72,T1-OR.0
3124,T1-72,T1-VF.a
3125,T1-72,T1-LA.0abcd
3126,T1-72,T1-NG.0a
3127,T1-72,T1-VI.0a
3128,T1-72,T1-SV.0
3129,T1-73,T1-UE.0a
3130,T1-73,T1-OR.0
3131,T1-73,T1-VF.a
3132,T1-73,T1-LA.0abcd
3133,T1-73,T1-NG.0a
3134,T1-73,T1-VI.0a
3135,T1-73,T1-SV.0
3136,T1-74,T1-UE.0a
3137,T1-74,T1-OR.0
3138,T1-74,T1-VF.a
3139,T1-74,T1-LA.0abcd
3140,T1-74,T1-NG.0a
3141,T1-74,T1-VI.0a
3142,T1-74,T1-SV.0
3143,T1-75,T1-UE.0a
3144,T1-75,T1-OR.0
3145,T1-75,T1-VF.a
3146,T1-75,T1-LA.0abcd
3147,T1-75,T1-NG.0a
3148,T1-75,T1-VI.0a
3149,T1-75,T1-SV.0
3150,T1-76,T1-UE.0a
3151,T1-76,T1-OR.0
3152,T1-76,T1-VF.a
3153,T1-76,T1-LA.0abcd
3154,T1-76,T1-NG.0a
3155,T1-76,T1-VI.0a
3156,T1-76,T1-SV.0
3157,T1-77,T1-OR.0
3158,T1-77,T1-HF.0ab
3159,T1-77,T1-VF.a
3160,T1-77,T1-VS.0abcd
3161,T1-77,T1-NG.0a
3162,T1-77,T1-VI.0a
3163,T1-77,T1-SV.0
3164,T1-78,T1-OR.0
3165,T1-78,T1-HF.0ab
3166,T1-78,T1-VF.a
3167,T1-78,T1-VS.0abcd
3168,T1-78,T1-NG.0a
3169,T1-78,T1-VI.0a
3170,T1-78,T1-SV.0
3171,T1-79,T1-OR.0
3172,T1-79,T1-HF.0ab
3173,T1-79,T1-VF.a
3174,T1-79,T1-VS.0abcd
3175,T1-79,T1-NG.0a
3176,T1-79,T1-VI.0a
3177,T1-79,T1-SV.0
3178,T1-80,T1-OR.0
3179,T1-80,T1-HF.0ab
3180,T1-80,T1-VF.a
3181,T1-80,T1-VS.0abcd
3182,T1-80,T1-NG.0a
3183,T1-80,T1-VI.0a
3184,T1-80,T1-SV.0
3185,T1-81,T1-OR.0
3186,T1-81,T1-HF.0ab
3187,T1-81,T1-VF.a
3188,T1-81,T1-VS.0abcd
3189,T1-81,T1-LA.0abcd
3190,T1-81,T1-NG.0a
3191,T1-81,T1-VI.0a
3192,T1-82,T1-OR.0
3193,T1-82,T1-HF.0ab
3194,T1-82,T1-VF.a
3195,T1-82,T1-VS.0abcd
3196,T1-82,T1-LA.0abcd
3197,T1-82,T1-NG.0a
3198,T1-82,T1-VI.0a
3199,T1-83,T1-OR.0
3200,T1-83,T1-HF.0ab
3201,T1-83,T1-VF.a
3202,T1-83,T1-VS.0abcd
3203,T1-83,T1-LA.0abcd
3204,T1-83,T1-NG.0a
3205,T1-83,T1-SV.0
3206,T1-84,T1-OR.0
3207,T1-84,T1-HF.0ab
3208,T1-84,T1-VF.a
3209,T1-84,T1-VS.0abcd
3210,T1-84,T1-LA.0abcd
3211,T1-84,T1-NG.0a
3212,T1-84,T1-SV.0
3213,T1-85,T1-OR.0
3214,T1-85,T1-HF.0ab
3215,T1-85,T1-VF.a
3216,T1-85,T1-VS.0abcd
3217,T1-85,T1-LA.0abcd
3218,T1-85,T1-VI.0a
3219,T1-85,T1-SV.0
3220,T3-1,T3-KI.0a
3221,T3-2,T3-KI.0a
3222,T3-3,T3-KI.0a
3223,T3-4,T3-KI.0a
3224,T3-5,T3-KI.0a
3225,T3-6,T3-KI.0a
3226,T3-7,T3-KI.0a
3227,T3-8,T3-KI.0a
3228,T3-9,T3-KI.0a
3229,T3-10,T3-KI.0a
3230,T3-11,T3-KI.0a
3231,T3-12,T3-KI.0a
3232,T5-1,T5-UE.0abc
3233,T5-2,T5-UE.0abc
3234,T5-3,T5-UE.0abc
3235,T5-4,T5-UE.0abc
3236,T5-5,T5-UE.0abc
3237,T5-6,T5-UE.0abc
3238,T5-7,T5-UE.0abc
3239,T7-1,T7-KI.0a
3240,T7-2,T7-KI.0a
3241,T7-3,T7-KI.0a
3242,T7-4,T7-KI.0a
3243,T7-5,T7-KI.0a
3244,T7-6,T7-KI.0a
3245,T7-7,T7-KI.0a
3246,T7-8,T7-KI.0a
3247,T7-9,T7-KI.0a
3248,T7-10,T7-KI.0a
3249,T7-11,T7-KI.0a
3250,T8-1,T8-KI.0a
3251,T8-2,T8-KI.0a
3252,T8-3,T8-KI.0a
3253,T8-5,T8-KI.0a
3254,T13-1,T13-RU.bcde
3255,T13-2,T13-RU.bcde
3256,T13-3,T13-RU.bcde
3257,T13-4,T13-RU.bcde
3258,T13-5,T13-RU.bcde
3259,T13-6,T13-RU.bcde
3260,T13-7,T13-RU.bcde
3261,T13-8,T13-RU.bcde
3262,T13-9,T13-RU.bcde
3263,T13-10,T13-RU.bcde
3264,T13-11,T13-RU.bcde
3265,T13-12,T13-RU.bcde
3266,T13-13,T13-RU.bcde
3267,T13-14,T13-RU.bcde
3268,T13-15,T13-RU.bcde
3269,T16-1,T16-RU.bc
3270,T16-2,T16-RU.bc
3271,T16-3,T16-RU.bc
3272,T16-4,T16-RU.bc
3273,T16-5,T16-RU.bc
3274,T16-6,T16-RU.bc
3275,T18-1,T18-KA.bcde
3276,T18-1,T18-FR.0
3277,T18-2,T18-KA.bcde
3278,T18-2,T18-FR.0
3279,T18-3,T18-KA.bcde
3280,T18-3,T18-FR.0
3281,T18-4,T18-KA.bcde
3282,T18-4,T18-FR.0
3283,T18-4-1,T18-KA.bcde
3284,T18-4-1,T18-FR.0
3285,T18-4-2,T18-KA.bcde
3286,T18-4-2,T18-FR.0
3287,T18-4-3,T18-KA.bcde
3288,T18-4-3,T18-FR.0
3289,T18-5,T18-FR.0
3290,T18-6,T18-KA.bcde
3291,T19-3,T19-KA.bcde
3292,T21-1,T21-VI.abc
3293,T21-1,T21-VM.0a
3294,T21-2,T21-VI.abc
3295,T21-2,T21-VM.0a
3296,T21-3,T21-VI.abc
3297,T21-3,T21-VM.0a
3298,T21-4,T21-VI.abc
3299,T21-4,T21-VM.0a
3300,T21-5,T21-VI.abc
3301,T21-5,T21-VM.0a
3302,T21-6,T21-VI.abc
3303,T21-6,T21-VM.0a
3304,T21-7,T21-VM.0a
3305,T21-8,T21-VI.abc
3306,T26-1,T26-LA.cdef
3307,T26-1,T26-S1.cd
3308,T26-2,T26-LA.cdef
3309,T26-2,T26-S1.cd
3310,T26-3,T26-LA.cdef
3311,T26-3,T26-S1.cd
3312,T26-4,T26-LA.cdef
3313,T26-4,T26-S1.cd
3314,T26-5,T26-SV.0
3315,T26-5,T26-VM.0a
3316,T26-6,T26-SV.0
3317,T26-6,T26-VM.0a
3318,T26-7,T26-SV.0
3319,T26-7,T26-VM.0a
3320,T27-1,T27-VI.0a
3321,T27-1,T27-LA.ef+
3322,T27-2,T27-VI.0a
