pid,_id,minorType_id,mappingScale_id,detail_id,is_implemented
3140,V1-B-9,V1-19,2500,,2
3141,M4-D-9,M4-9,10000,minor_type_M4-9,2
3142,T5-1,T5-1,500,minor_type_T5-1,2
3143,V8-C-3,V8-3,5000,minor_type_scaled_V8-C-3,2
3144,M5-8,M5-8,500,minor_type_M5-8,2
3145,V12-B-2,V12-2,2500,minor_type_scaled_V12-C-2,2
3146,M5-B-3,M5-3,2500,minor_type_M5-3,2
3147,M1-D-27,M1-27,10000,minor_type_M1-27,2
3148,M5-D-4,M5-4,10000,minor_type_M5-4,2
3149,T4-D-4,T4-9,10000,,2
3150,T4-D-4,T4-13,10000,,2
3151,T1-36,T1-36,500,minor_type_T1-36,2
3152,T3-E-2,T3-4,20000,minor_type_scaled_T3-C-4,2
3153,M3-D-1,M3-1,10000,minor_type_M3-1,2
3154,T13-D-5,T13-7,10000,minor_type_scaled_T13-C-7,2
3155,T13-D-5,T13-8,10000,minor_type_scaled_T13-C-8,2
3156,M4-E-15,M4-15,20000,minor_type_M4-15,2
3157,M2-C-1,M2-1,5000,minor_type_M2-1,2
3158,T31-B-6,T31-6,2500,minor_type_scaled_T31-C-6,2
3159,T39-E-1,T39-2,20000,minor_type_scaled_T39-C-1,2
3160,T39-E-1,T39-1,20000,,2
3161,T4-B-15,T4-15,2500,minor_type_T4-15,2
3162,F1-4,F1-4,500,minor_type_F1-4,2
3163,T17-E-3,T17-4,20000,minor_type_scaled_T17-C-3,2
3164,T39-B-1,T39-2,2500,minor_type_scaled_T39-C-1,2
3165,T39-B-1,T39-1,2500,,2
3166,M1-B-6,M1-6,2500,minor_type_M1-6,2
3167,T1-D-1,T1-62,10000,minor_type_scaled_T1-C-1,2
3168,T1-D-1,T1-21,10000,,2
3169,T1-D-1,T1-70,10000,,2
3170,T1-D-1,T1-69,10000,,2
3171,T1-D-1,T1-42,10000,,2
3172,T1-D-1,T1-33,10000,,2
3173,T1-D-1,T1-61,10000,,2
3174,T1-D-1,T1-2,10000,,2
3175,T1-D-1,T1-1,10000,,2
3176,T1-D-1,T1-41,10000,,2
3177,T19-B-1,T19-3,2500,minor_type_scaled_T19-C-1,2
3178,T19-B-1,T19-1,2500,,2
3179,H4-1,H4-1,500,minor_type_H4-1,2
3180,T18-B-1,T18-4-1,2500,minor_type_scaled_T18-C-1,2
3181,T18-B-1,T18-1,2500,,2
3182,T18-B-1,T18-2,2500,,2
3183,T18-B-1,T18-4-2,2500,,2
3184,T17-2,T17-2,500,minor_type_T17-2,2
3185,M4-D-34,M4-34,10000,minor_type_M4-34,2
3186,T16-4,T16-4,500,minor_type_T16-4,2
3187,V1-B-19,V1-30,2500,minor_type_scaled_V1-C-7,2
3188,V1-B-19,V1-25,2500,,2
3189,V1-B-19,V1-26,2500,,2
3190,F4-E-1,F4-1,20000,minor_type_F4-1,2
3191,M9-E-7,M9-7,20000,minor_type_M9-7,2
3192,M12-5,M12-5,500,minor_type_M12-5,2
3193,M4-E-6,M4-6,20000,minor_type_M4-6,2
3194,T32-8,T32-8,500,minor_type_T32-8,2
3195,L8-C-6,L8-6,5000,minor_type_L8-6,2
3196,F1-D-3,F1-3,10000,minor_type_F1-3,2
3197,F2-E-11,F2-11,20000,minor_type_F2-11,2
3198,T7-C-5,T7-5,5000,minor_type_scaled_T7-C-5,2
3199,T31-C-6,T31-6,5000,minor_type_scaled_T31-C-6,2
3200,T13-D-3,T13-5,10000,minor_type_scaled_T13-C-5,2
3201,T13-D-3,T13-4,10000,minor_type_scaled_T13-C-4,2
3202,T13-B-2,T13-2,2500,minor_type_scaled_T13-C-2,2
3203,M10-C-2,M10-2,5000,minor_type_M10-2,2
3204,T2-6,T2-6,500,minor_type_T2-6,2
3205,M4-29,M4-29,500,minor_type_M4-29,2
3206,L2-B-2,L2-2,2500,minor_type_L2-2,2
3207,T32-B-8,T32-8,2500,minor_type_scaled_T32-C-21,2
3208,T7-B-7,T7-7,2500,minor_type_scaled_T7-C-7,2
3209,V1-19,V1-19,500,minor_type_V1-19,2
3210,M4-C-29,M4-29,5000,minor_type_M4-29,2
3211,V4-C-2,V4-3,5000,minor_type_scaled_V4-C-2,2
3212,V4-C-2,V4-2,5000,,2
3213,T7-C-9,T7-9,5000,minor_type_scaled_T7-C-9,2
3214,F2-C-11,F2-11,5000,minor_type_F2-11,2
3215,T5-9,T5-9,500,minor_type_T5-9,2
3216,T3-E-5,T3-5,20000,minor_type_scaled_T3-C-6,2
3217,T3-E-5,T3-6,20000,minor_type_scaled_T3-C-5,2
3218,V3-E-1,V3-6,20000,minor_type_scaled_V3-C-1,2
3219,V3-E-1,V3-5,20000,minor_type_scaled_V3-C-2,2
3220,V3-E-1,V3-7,20000,,2
3221,V3-E-1,V3-2,20000,,2
3222,V3-E-1,V3-4,20000,,2
3223,V3-E-1,V3-1,20000,,2
3224,V3-E-1,V3-3,20000,,2
3225,F2-2,F2-2,500,minor_type_F2-2,2
3226,L2-E-8,L2-8,20000,minor_type_L2-8,2
3227,T1-B-22,T1-84,2500,minor_type_scaled_T1-C-10,2
3228,T3-5,T3-5,500,minor_type_T3-5,2
3229,V6-B-5,V6-5,2500,minor_type_scaled_V6-C-5,2
3230,V10-E-2,V10-3,20000,minor_type_scaled_V10-C-2,2
3231,V10-E-2,V10-2,20000,minor_type_scaled_V10-C-3,2
3232,T3-9,T3-9,500,minor_type_T3-9,2
3233,M3-E-17,M3-17,20000,minor_type_M3-17,2
3234,M4-D-37,M4-37,10000,minor_type_M4-37,2
3235,M10-B-3,M10-3,2500,minor_type_M10-3,2
3236,T43-E-1,T43-1,20000,minor_type_scaled_T43-C-1,2
3237,T19-B-2,T19-3,2500,minor_type_scaled_T19-C-2,2
3238,T19-B-2,T19-2,2500,,2
3239,M11-E-6,M11-6,20000,minor_type_M11-6,2
3240,M5-D-36,M5-36,10000,minor_type_M5-36,2
3241,T1-79,T1-79,500,minor_type_T1-79,2
3242,T3-C-7,T3-7,5000,minor_type_scaled_T3-C-7,2
3243,M1-E-8,M1-8,20000,minor_type_M1-8,2
3244,L8-D-4,L8-4,10000,minor_type_L8-4,2
3245,T1-31,T1-31,500,minor_type_T1-31,2
3246,V1-30,V1-30,500,minor_type_V1-30,2
3247,T13-13,T13-13,500,minor_type_T13-13,2
3248,T21-4,T21-4,500,minor_type_T21-4,2
3249,V1-C-8,V1-29,5000,minor_type_scaled_V1-C-8,2
3250,V1-C-8,V1-27,5000,,2
3251,V1-C-8,V1-31,5000,,2
3252,V1-C-8,V1-28,5000,,2
3253,T3-B-2,T3-2,2500,minor_type_scaled_T3-C-2,2
3254,M4-B-16,M4-16,2500,minor_type_M4-16,2
3255,M5-B-19,M5-19,2500,minor_type_M5-19,2
3256,M12-C-6,M12-6,5000,minor_type_M12-6,2
3257,M9-C-7,M9-7,5000,minor_type_M9-7,2
3258,T1-15,T1-15,500,minor_type_T1-15,2
3259,H4-E-1,H4-1,20000,minor_type_H4-1,2
3260,M3-12,M3-12,500,minor_type_M3-12,2
3261,L8-E-2,L8-2,20000,minor_type_L8-2,2
3262,M1-D-24,M1-24,10000,minor_type_M1-24,2
3263,T7-10,T7-10,500,minor_type_T7-10,2
3264,M3-D-18,M3-18,10000,minor_type_M3-18,2
3265,M3-E-13,M3-13,20000,minor_type_M3-13,2
3266,T34-9,T34-9,500,minor_type_T34-9,2
3267,M1-C-1,M1-1,5000,minor_type_M1-1,2
3268,T7-B-3,T7-3,2500,minor_type_scaled_T7-C-3,2
3269,M1-E-22,M1-22,20000,minor_type_M1-22,2
3270,T26-D-2,T26-5,10000,minor_type_scaled_T26-C-3,2
3271,L2-C-16,L2-16,5000,minor_type_L2-16,2
3272,T1-63,T1-63,500,minor_type_T1-63,2
3273,M5-D-6,M5-6,10000,minor_type_M5-6,2
3274,H1-C-4,H1-4,5000,minor_type_H1-4,2
3275,M3-16,M3-16,500,minor_type_M3-16,2
3276,T2-B-8,T2-8,2500,minor_type_scaled_T2-C-8,2
3277,T5-E-3,T5-6,20000,minor_type_scaled_T5-C-3,2
3278,F4-2,F4-2,500,minor_type_F4-2,2
3279,L7-E-3,L7-3,20000,minor_type_L7-3,2
3280,T4-15,T4-15,500,minor_type_T4-15,2
3281,T16-D-4,T16-7,10000,minor_type_scaled_T16-C-7,2
3282,L2-C-13,L2-13,5000,minor_type_L2-13,2
3283,V1-D-1,V1-8,10000,minor_type_scaled_V1-C-5,2
3284,V1-D-1,V1-24,10000,minor_type_scaled_V1-C-6,2
3285,V1-D-1,V1-6,10000,minor_type_scaled_V1-C-1,2
3286,V1-D-1,V1-21,10000,minor_type_scaled_V1-C-2,2
3287,V1-D-1,V1-2,10000,,2
3288,V1-D-1,V1-23,10000,,2
3289,V1-D-1,V1-1,10000,,2
3290,V1-D-1,V1-22,10000,,2
3291,V1-D-1,V1-4,10000,,2
3292,V1-D-1,V1-5,10000,,2
3293,V1-D-1,V1-7,10000,,2
3294,V1-D-1,V1-3,10000,,2
3295,V1-D-1,V1-9,10000,,2
3296,T22-E-2,T22-3,20000,minor_type_scaled_T22-C-3,2
3297,T22-E-2,T22-4,20000,minor_type_scaled_T22-C-4,2
3298,F1-C-1,F1-1,5000,minor_type_F1-1,2
3299,T26-C-4,T26-6,5000,minor_type_scaled_T26-C-4,2
3300,T26-C-4,T26-7,5000,,2
3301,T4-C-16,T4-16,5000,minor_type_T4-16,2
3302,T8-1,T8-1,500,minor_type_T8-1,2
3303,M5-C-17,M5-17,5000,minor_type_M5-17,2
3304,L8-C-8,L8-8,5000,minor_type_L8-8,2
3305,M2-B-10,M2-10,2500,minor_type_M2-10,2
3306,M2-C-18,M2-18,5000,minor_type_M2-18,2
3307,T6-C-2,T6-4,5000,minor_type_scaled_T6-C-2,2
3308,V1-32,V1-32,500,minor_type_V1-32,2
3309,M4-E-43,M4-43,20000,minor_type_M4-43,2
3310,M1-B-12,M1-12,2500,minor_type_M1-12,2
3311,T15-C-1,T15-1,5000,minor_type_scaled_T15-C-1,2
3312,T13-B-1,T13-1,2500,minor_type_scaled_T13-C-1,2
3313,T4-B-4,T4-4,2500,minor_type_T4-4,2
3314,T4-E-6,T4-11,20000,,2
3315,T4-E-6,T4-16,20000,,2
3316,T4-E-6,T4-15,20000,,2
3317,T4-E-6,T4-20,20000,,2
3318,T4-E-6,T4-12,20000,,2
3319,T18-C-3,T18-5,5000,minor_type_scaled_T18-C-3,2
3320,L4-C-2,L4-2,5000,minor_type_L4-2,2
3321,M5-B-14,M5-14,2500,minor_type_M5-14,2
3322,M5-B-9,M5-9,2500,minor_type_M5-9,2
3323,T1-B-24,T1-82,2500,minor_type_scaled_T1-C-12,2
3324,M7-B-4,M7-4,2500,minor_type_M7-4,2
3325,L6-D-1,L6-1,10000,minor_type_L6-1,2
3326,T35-C-1,T35-1,5000,minor_type_scaled_T35-C-1,2
3327,T43-C-1,T43-1,5000,minor_type_scaled_T43-C-1,2
3328,F2-B-1,F2-1,2500,minor_type_F2-1,2
3329,M2-C-11,M2-11,5000,minor_type_M2-11,2
3330,TP-B-2,T9-2,2500,minor_type_scaled_T9-C-2,2
3331,V2-C-3,V2-8,5000,minor_type_scaled_V2-C-3,2
3332,V2-C-3,V2-5,5000,,2
3333,V2-C-3,V2-6,5000,,2
3334,T13-1,T13-1,500,minor_type_T13-1,2
3335,M4-E-23,M4-23,20000,minor_type_M4-23,2
3336,T5-B-7,T5-7,2500,minor_type_scaled_T5-C-4,2
3337,V2-B-2,V2-1,2500,minor_type_scaled_V2-C-1,2
3338,V2-B-2,V2-2,2500,,2
3339,T3-D-7,T3-11,10000,minor_type_scaled_T3-C-12,2
3340,T3-D-7,T3-12,10000,minor_type_scaled_T3-C-11,2
3341,T16-7,T16-7,500,minor_type_T16-7,2
3342,M9-9,M9-9,500,minor_type_M9-9,2
3343,V1-B-1,V1-4,2500,minor_type_scaled_V1-C-1,2
3344,V1-B-1,V1-2,2500,,2
3345,V1-B-1,V1-1,2500,,2
3346,V1-B-1,V1-5,2500,,2
3347,V1-B-1,V1-3,2500,,2
3348,V3-4,V3-4,500,minor_type_V3-4,2
3349,TP-B-1,T9-1,2500,minor_type_scaled_T9-C-1,2
3350,T13-3,T13-3,500,minor_type_T13-3,2
3351,M3-7,M3-7,500,minor_type_M3-7,2
3352,L8-C-7,L8-7,5000,minor_type_L8-7,2
3353,M4-E-33,M4-33,20000,minor_type_M4-33,2
3354,T44-B-1,T44-1,2500,minor_type_scaled_T44-C-1,2
3355,T27-3,T27-3,500,minor_type_T27-3,2
3356,M12-6,M12-6,500,minor_type_M12-6,2
3357,M2-7,M2-7,500,minor_type_M2-7,2
3358,L2-D-14,L2-14,10000,minor_type_L2-14,2
3359,T33-2,T33-2,500,minor_type_T33-2,2
3360,V8-C-2,V8-2,5000,minor_type_scaled_V8-C-2,2
3361,M2-20,M2-20,500,minor_type_M2-20,2
3362,M5-13,M5-13,500,minor_type_M5-13,2
3363,L1-D-6,L1-6,10000,minor_type_L1-6,2
3364,T37-C-3,T37-3,5000,minor_type_scaled_T37-C-3,2
3365,T27-C-5,T27-5,5000,minor_type_scaled_T27-C-5,2
3366,V13-B-8,V13-8,2500,minor_type_scaled_V13-C-4,2
3367,V13-B-8,V13-7,2500,,2
3368,T1-D-4,T1-8,10000,minor_type_scaled_T1-C-4,2
3369,T1-D-4,T1-36,10000,,2
3370,T1-D-4,T1-7,10000,,2
3371,T1-D-4,T1-25,10000,,2
3372,T1-D-4,T1-26,10000,,2
3373,T1-D-4,T1-47,10000,,2
3374,T1-D-4,T1-48,10000,,2
3375,L4-E-1,L4-1,20000,minor_type_L4-1,2
3376,T7-B-10,T7-10,2500,minor_type_scaled_T7-C-10,2
3377,F1-E-4,F1-4,20000,minor_type_F1-4,2
3378,M4-C-11,M4-11,5000,minor_type_M4-11,2
3379,T29-B-2,T29-2,2500,minor_type_scaled_T29-C-2,2
3380,T29-B-2,T29-10,2500,,2
3381,T29-B-2,T29-4,2500,,2
3382,M12-C-2,M12-2,5000,minor_type_M12-2,2
3383,T31-C-2,T31-2,5000,minor_type_scaled_T31-C-2,2
3384,V6-2,V6-2,500,minor_type_V6-2,2
3385,M12-D-1,M12-1,10000,minor_type_M12-1,2
3386,T13-12,T13-12,500,minor_type_T13-12,2
3387,M4-20,M4-20,500,minor_type_M4-20,2
3388,T30-B-5,T30-6,2500,minor_type_scaled_T30-C-3,2
3389,T30-B-5,T30-5,2500,,2
3390,V8-E-2,V8-2,20000,minor_type_scaled_V8-C-2,2
3391,H2-D-4,H2-4,10000,minor_type_H2-4,2
3392,M4-15,M4-15,500,minor_type_M4-15,2
3393,T34-E-2,T34-12,20000,minor_type_scaled_T34-C-4,2
3394,T34-E-2,T34-6,20000,minor_type_scaled_T34-C-3,2
3395,T34-E-2,T34-4,20000,,2
3396,T34-E-2,T34-5,20000,,2
3397,M4-C-7,M4-7,5000,minor_type_M4-7,2
3398,T21-C-2,T21-4,5000,minor_type_scaled_T21-C-2,2
3399,T21-C-2,T21-3,5000,,2
3400,L2-B-6,L2-6,2500,minor_type_L2-6,2
3401,M5-6,M5-6,500,minor_type_M5-6,2
3402,M2-10,M2-10,500,minor_type_M2-10,2
3403,T18-5,T18-5,500,minor_type_T18-5,2
3404,F2-D-2,F2-2,10000,minor_type_F2-2,2
3405,M11-2,M11-2,500,minor_type_M11-2,2
3406,T4-D-1,T4-1,10000,,2
3407,T4-D-1,T4-5,10000,,2
3408,M15-1,M15-1,500,minor_type_M15-1,2
3409,T42-B-1,T42-1,2500,minor_type_scaled_T42-C-1,2
3410,F1-B-5,F1-5,2500,minor_type_F1-5,2
3411,M4-31,M4-31,500,minor_type_M4-31,2
3412,L1-E-5,L1-5,20000,minor_type_L1-5,2
3413,M3-D-10,M3-10,10000,minor_type_M3-10,2
3414,T19-3,T19-3,500,minor_type_T19-3,2
3415,M15-C-2,M15-2,5000,minor_type_M15-2,2
3416,T3-1,T3-1,500,minor_type_T3-1,2
3417,V1-B-13,V1-23,2500,minor_type_scaled_V1-C-6,2
3418,V1-B-13,V1-24,2500,,2
3419,M2-D-10,M2-10,10000,minor_type_M2-10,2
3420,T13-C-15,T13-15,5000,minor_type_scaled_T13-C-15,2
3421,T14-2,T14-2,500,minor_type_T14-2,2
3422,F4-C-2,F4-2,5000,minor_type_F4-2,2
3423,T13-C-13,T13-13,5000,minor_type_scaled_T13-C-13,2
3424,M14-D-2,M14-2,10000,minor_type_M14-2,2
3425,T31-E-7,T31-12,20000,minor_type_scaled_T31-C-11,2
3426,T31-E-7,T31-11,20000,minor_type_scaled_T31-C-12,2
3427,V1-15,V1-15,500,minor_type_V1-15,2
3428,M5-D-25,M5-25,10000,minor_type_M5-25,2
3429,V2-B-7,V2-7,2500,minor_type_scaled_V2-C-2,2
3430,V2-B-7,V2-4,2500,,2
3431,V2-B-7,V2-3,2500,,2
3432,M5-C-27,M5-27,5000,minor_type_M5-27,2
3433,V4-D-2,V4-4,10000,minor_type_scaled_V4-C-3,2
3434,V4-D-2,V4-5,10000,,2
3435,M5-24,M5-24,500,minor_type_M5-24,2
3436,M5-17,M5-17,500,minor_type_M5-17,2
3437,M9-8,M9-8,500,minor_type_M9-8,2
3438,T32-D-7,T32-4,10000,minor_type_scaled_T32-C-4,2
3439,T32-D-7,T32-5,10000,,2
3440,V3-B-3,V3-6,2500,minor_type_scaled_V3-C-2,2
3441,M2-C-13,M2-13,5000,minor_type_M2-13,2
3442,M1-B-20,M1-20,2500,minor_type_M1-20,2
3443,T2-C-1,T2-1,5000,minor_type_scaled_T2-C-1,2
3444,M2-B-1,M2-1,2500,minor_type_M2-1,2
3445,F2-7,F2-7,500,minor_type_F2-7,2
3446,T1-38,T1-38,500,minor_type_T1-38,2
3447,V10-C-1,V10-1,5000,minor_type_scaled_V10-C-1,2
3448,L8-E-6,L8-6,20000,minor_type_L8-6,2
3449,M4-C-5,M4-5,5000,minor_type_M4-5,2
3450,M5-11,M5-11,500,minor_type_M5-11,2
3451,T2-C-4,T2-4,5000,minor_type_scaled_T2-C-4,2
3452,T20-1,T20-1,500,minor_type_T20-1,2
3453,M14-3,M14-3,500,minor_type_M14-3,2
3454,L2-D-15,L2-15,10000,minor_type_L2-15,2
3455,T34-C-6,T34-10,5000,minor_type_scaled_T34-C-6,2
3456,T34-C-6,T34-9,5000,,2
3457,M4-E-11,M4-11,20000,minor_type_M4-11,2
3458,T39-E-2,T39-3,20000,minor_type_scaled_T39-C-2,2
3459,T39-E-2,T39-4,20000,,2
3460,M3-8,M3-8,500,minor_type_M3-8,2
3461,V1-C-2,V1-6,5000,minor_type_scaled_V1-C-2,2
3462,V1-C-2,V1-7,5000,,2
3463,V1-C-2,V1-8,5000,,2
3464,V1-C-2,V1-9,5000,,2
3465,T13-E-3,T13-5,20000,minor_type_scaled_T13-C-5,2
3466,T13-E-3,T13-4,20000,minor_type_scaled_T13-C-4,2
3467,V6-8,V6-8,500,minor_type_V6-8,2
3468,T7-C-8,T7-8,5000,minor_type_scaled_T7-C-8,2
3469,M1-25,M1-25,500,minor_type_M1-25,2
3470,T6-C-1,T6-6,5000,minor_type_scaled_T6-C-1,2
3471,T6-C-1,T6-3,5000,,2
3472,T6-C-1,T6-1,5000,,2
3473,T6-C-1,T6-2,5000,,2
3474,T6-C-1,T6-5,5000,,2
3475,T6-C-1,T6-7,5000,,2
3476,M1-E-12,M1-12,20000,minor_type_M1-12,2
3477,T30-B-6,T30-6,2500,minor_type_scaled_T30-C-3,2
3478,T30-B-6,T30-5,2500,,2
3479,T14-C-1,T14-1,5000,minor_type_scaled_T14-C-1,2
3480,T14-C-1,T14-3-1,5000,,2
3481,T31-8,T31-8,500,minor_type_T31-8,2
3482,M5-C-35,M5-35,5000,minor_type_M5-35,2
3483,M4-D-14,M4-14,10000,minor_type_M4-14,2
3484,M2-B-14,M2-14,2500,minor_type_M2-14,2
3485,M4-B-21,M4-21,2500,minor_type_M4-21,2
3486,M9-E-3,M9-3,20000,minor_type_M9-3,2
3487,T22-C-1,T22-1,5000,minor_type_scaled_T22-C-1,2
3488,T22-3,T22-3,500,minor_type_T22-3,2
3489,H4-E-2,H4-2,20000,minor_type_H4-2,2
3490,F4-E-2,F4-2,20000,minor_type_F4-2,2
3491,T28-2,T28-2,500,minor_type_T28-2,2
3492,M4-C-17,M4-17,5000,minor_type_M4-17,2
3493,M9-C-2,M9-2,5000,minor_type_M9-2,2
3494,T1-B-15,T1-73,2500,minor_type_scaled_T1-C-5,2
3495,T1-B-15,T1-10,2500,,2
3496,T1-B-15,T1-27,2500,,2
3497,T1-B-15,T1-66,2500,,2
3498,T1-B-15,T1-50,2500,,2
3499,T1-B-15,T1-74,2500,,2
3500,T1-B-15,T1-37,2500,,2
3501,T1-B-15,T1-65,2500,,2
3502,T1-B-15,T1-9,2500,,2
3503,T1-B-15,T1-49,2500,,2
3504,T26-6,T26-6,500,minor_type_T26-6,2
3505,M4-D-15,M4-15,10000,minor_type_M4-15,2
3506,M2-E-17,M2-17,20000,minor_type_M2-17,2
3507,F2-D-6,F2-6,10000,minor_type_F2-6,2
3508,M5-D-10,M5-10,10000,minor_type_M5-10,2
3509,F1-E-5,F1-5,20000,minor_type_F1-5,2
3510,T1-B-8,T1-19,2500,minor_type_scaled_T1-C-8,2
3511,T1-B-8,T1-56,2500,,2
3512,T1-B-8,T1-16,2500,,2
3513,T1-B-8,T1-40,2500,,2
3514,T1-B-8,T1-60,2500,,2
3515,T1-B-8,T1-15,2500,,2
3516,T1-B-8,T1-55,2500,,2
3517,T1-B-8,T1-31,2500,,2
3518,T1-B-8,T1-59,2500,,2
3519,T1-B-8,T1-32,2500,,2
3520,T1-B-8,T1-20,2500,,2
3521,M12-D-2,M12-2,10000,minor_type_M12-2,2
3522,V6-9,V6-9,500,minor_type_V6-9,2
3523,M4-D-30,M4-30,10000,minor_type_M4-30,2
3524,T4-C-8,T4-8,5000,minor_type_T4-8,2
3525,T19-D-1,T19-3,10000,minor_type_scaled_T19-C-1,2
3526,T19-D-1,T19-1,10000,,2
3527,M5-B-30,M5-30,2500,minor_type_M5-30,2
3528,H4-D-3,H4-3,10000,minor_type_H4-3,2
3529,V1-B-17,V1-29,2500,minor_type_scaled_V1-C-8,2
3530,V1-B-17,V1-27,2500,,2
3531,V1-B-17,V1-31,2500,,2
3532,V1-B-17,V1-28,2500,,2
3533,F2-C-13,F2-13,5000,minor_type_F2-13,2
3534,V11-C-1,V11-1,5000,minor_type_scaled_V11-C-1,2
3535,F2-C-15,F2-15,5000,minor_type_F2-15,2
3536,H2-B-5,H2-5,2500,minor_type_H2-5,2
3537,T26-E-1,T26-2,20000,minor_type_scaled_T26-C-1,2
3538,T26-E-1,T26-7,20000,minor_type_scaled_T26-C-3,2
3539,T26-E-1,T26-5,20000,minor_type_scaled_T26-C-2,2
3540,T26-E-1,T26-3,20000,minor_type_scaled_T26-C-4,2
3541,T26-E-1,T26-4,20000,,2
3542,T26-E-1,T26-1,20000,,2
3543,T26-E-1,T26-6,20000,,2
3544,T42-E-1,T42-1,20000,minor_type_scaled_T42-C-1,2
3545,L8-E-1,L8-1,20000,minor_type_L8-1,2
3546,M15-2,M15-2,500,minor_type_M15-2,2
3547,T34-B-3,T34-3,2500,minor_type_scaled_T34-C-2,2
3548,T34-B-3,T34-11,2500,,2
3549,T34-B-3,T34-1,2500,,2
3550,T34-B-3,T34-2,2500,,2
3551,M5-30,M5-30,500,minor_type_M5-30,2
3552,M13-B-4,M13-4,2500,minor_type_M13-4,2
3553,T21-D-3,T21-5,10000,minor_type_scaled_T21-C-3,2
3554,T21-D-3,T21-6,10000,,2
3555,L6-B-2,L6-2,2500,minor_type_L6-2,2
3556,M2-B-12,M2-12,2500,minor_type_M2-12,2
3557,L2-D-6,L2-6,10000,minor_type_L2-6,2
3558,M4-19,M4-19,500,minor_type_M4-19,2
3559,M2-E-2,M2-2,20000,minor_type_M2-2,2
3560,M1-B-27,M1-27,2500,minor_type_M1-27,2
3561,M3-C-14,M3-14,5000,minor_type_M3-14,2
3562,M5-4,M5-4,500,minor_type_M5-4,2
3563,L2-C-19,L2-19,5000,minor_type_L2-19,2
3564,V2-B-8,V2-8,2500,minor_type_scaled_V2-C-3,2
3565,V2-B-8,V2-5,2500,,2
3566,V2-B-8,V2-6,2500,,2
3567,M10-1,M10-1,500,minor_type_M10-1,2
3568,T4-B-13,T4-13,2500,minor_type_T4-13,2
3569,L8-B-7,L8-7,2500,minor_type_L8-7,2
3570,T8-E-2,T8-5,20000,minor_type_scaled_T8-C-3,2
3571,V3-B-1,V3-5,2500,minor_type_scaled_V3-C-1,2
3572,V3-B-1,V3-7,2500,,2
3573,V3-B-1,V3-2,2500,,2
3574,V3-B-1,V3-4,2500,,2
3575,V3-B-1,V3-1,2500,,2
3576,V3-B-1,V3-3,2500,,2
3577,M1-B-26,M1-26,2500,minor_type_M1-26,2
3578,T36-3,T36-3,500,minor_type_T36-3,2
3579,L7-E-2,L7-2,20000,minor_type_L7-2,2
3580,T39-C-2,T39-3,5000,minor_type_scaled_T39-C-2,2
3581,T39-C-2,T39-4,5000,,2
3582,T24-B-2,T24-2,2500,,2
3583,T24-B-2,T24-3,2500,,2
3584,F2-E-12,F2-12,20000,minor_type_F2-12,2
3585,M5-E-8,M5-8,20000,minor_type_M5-8,2
3586,T31-1,T31-1,500,minor_type_T31-1,2
3587,M1-E-24,M1-24,20000,minor_type_M1-24,2
3588,M5-D-2,M5-2,10000,minor_type_M5-2,2
3589,F5-2,F5-2,500,minor_type_F5-2,2
3590,L1-E-2,L1-2,20000,minor_type_L1-2,2
3591,T28-B-2,T28-2,2500,minor_type_scaled_T28-C-2,2
3592,T14-D-2,T14-3-2,10000,minor_type_scaled_T14-C-2,2
3593,T14-D-2,T14-2,10000,,2
3594,V1-22,V1-22,500,minor_type_V1-22,2
3595,M5-E-13,M5-13,20000,minor_type_M5-13,2
3596,M4-D-41,M4-41,10000,minor_type_M4-41,2
3597,F1-C-4,F1-4,5000,minor_type_F1-4,2
3598,M3-D-13,M3-13,10000,minor_type_M3-13,2
3599,T15-E-2,T15-2,20000,minor_type_scaled_T15-C-2,2
3600,M3-E-15,M3-15,20000,minor_type_M3-15,2
3601,T31-D-4,T31-5,10000,minor_type_scaled_T31-C-6,2
3602,T31-D-4,T31-6,10000,minor_type_scaled_T31-C-5,2
3603,L2-B-16,L2-16,2500,minor_type_L2-16,2
3604,T36-B-3,T36-3,2500,minor_type_scaled_T36-C-3,2
3605,M2-C-4,M2-4,5000,minor_type_M2-4,2
3606,T36-E-1,T36-1,20000,minor_type_scaled_T36-C-1,2
3607,M5-D-37,M5-37,10000,minor_type_M5-37,2
3608,L5-1,L5-1,500,minor_type_L5-1,2
3609,T22-2,T22-2,500,minor_type_T22-2,2
3610,M1-12,M1-12,500,minor_type_M1-12,2
3611,V13-B-5,V13-6,2500,minor_type_scaled_V13-C-3,2
3612,V13-B-5,V13-5,2500,,2
3613,T34-C-3,T34-4,5000,minor_type_scaled_T34-C-3,2
3614,M4-D-25,M4-25,10000,minor_type_M4-25,2
3615,M4-E-17,M4-17,20000,minor_type_M4-17,2
3616,T27-B-4,T27-4,2500,minor_type_scaled_T27-C-4,2
3617,M4-C-15,M4-15,5000,minor_type_M4-15,2
3618,M1-E-6,M1-6,20000,minor_type_M1-6,2
3619,F4-B-2,F4-2,2500,minor_type_F4-2,2
3620,T3-8,T3-8,500,minor_type_T3-8,2
3621,M3-E-8,M3-8,20000,minor_type_M3-8,2
3622,M2-B-4,M2-4,2500,minor_type_M2-4,2
3623,T27-5,T27-5,500,minor_type_T27-5,2
3624,T4-B-3,T4-3,2500,minor_type_T4-3,2
3625,V1-E-1,V1-8,20000,minor_type_scaled_V1-C-5,2
