pid,_id,elementarySegment_id,majorType_id,lec_id,standardSegment_id
1558,RU.c,RU.c,T-13,RU,T13-RU.bcde
1559,RU.¤,RU.¤,T-13,RU,T13-RU.¤
1560,RU.d,RU.d,T-13,RU,T13-RU.bcde
1561,RU.e,RU.e,T-13,RU,T13-RU.bcde
1562,S1.0,S1.0,T-13,S1,
1563,S1.a,S1.a,T-13,S1,
1564,S1.b,S1.b,T-13,S1,T13-S1.b
1565,S1.c,S1.c,T-13,S1,T13-S1.c
1566,S1.d,S1.d,T-13,S1,T13-S1.def
1567,S1.e,S1.e,T-13,S1,T13-S1.def
1568,S1.f,S1.f,T-13,S1,T13-S1.def
1569,S1.g,S1.g,T-13,S1,
1570,S1.h,S1.h,T-13,S1,
1571,S1.i,S1.i,T-13,S1,
1572,S1.j,S1.j,T-13,S1,
1573,UE.0,UE.0,T-13,UE,
1574,UE.a,UE.a,T-13,UE,T13-UE.abc
1575,UE.bc,UE.b,T-13,UE,T13-UE.abc
1576,UE.bc,UE.c,T-13,UE,T13-UE.abc
1577,UE.de,UE.d,T-13,UE,T13-UE.defg
1578,UE.de,UE.e,T-13,UE,T13-UE.defg
1579,UE.fg,UE.f,T-13,UE,T13-UE.defg
1580,UE.fg,UE.g,T-13,UE,T13-UE.defg
1581,VI.0,VI.0,T-13,VI,T13-VI.0a
1582,VI.a,VI.a,T-13,VI,T13-VI.0a
1583,VI.bc,VI.b,T-13,VI,T13-VI.bc
1584,VI.bc,VI.c,T-13,VI,T13-VI.bc
1585,VI.¤,VI.¤,T-13,VI,
1586,KA.ab,KA.a,T-14,KA,T14-KA.abcde
1587,KA.ab,KA.b,T-14,KA,T14-KA.abcde
1588,KA.c,KA.c,T-14,KA,T14-KA.abcde
1589,KA.d,KA.d,T-14,KA,T14-KA.abcde
1590,KA.e,KA.e,T-14,KA,T14-KA.abcde
1591,KA.f,KA.f,T-14,KA,T14-KA.fghi
1592,KA.g,KA.g,T-14,KA,T14-KA.fghi
1593,KA.h,KA.h,T-14,KA,T14-KA.fghi
1594,KA.i,KA.i,T-14,KA,T14-KA.fghi
1595,VI.0,VI.0,T-14,VI,
1596,VI.a,VI.a,T-14,VI,T14-VI.abc
1597,VI.bc,VI.b,T-14,VI,T14-VI.abc
1598,VI.bc,VI.c,T-14,VI,T14-VI.abc
1599,VI.¤,VI.¤,T-14,VI,T14-VI.¤
1600,HI.0,HI.0,T-15,HI,T15-HI.0
1601,HI.a,HI.a,T-15,HI,T15-HI.a
1602,HI.b,HI.b,T-15,HI,
1603,HI.e,HI.e,T-15,HI,
1604,HI.j,HI.j,T-15,HI,
1605,HI.c,HI.c,T-15,HI,
1606,HI.d,HI.d,T-15,HI,
1607,HI.f,HI.f,T-15,HI,
1608,HI.g,HI.g,T-15,HI,
1609,HI.h,HI.h,T-15,HI,
1610,HI.i,HI.i,T-15,HI,
1611,KA.ab,KA.a,T-15,KA,
1612,KA.ab,KA.b,T-15,KA,
1613,KA.c,KA.c,T-15,KA,T15-KA.cde
1614,KA.d,KA.d,T-15,KA,T15-KA.cde
1615,KA.e,KA.e,T-15,KA,T15-KA.cde
1616,KA.f,KA.f,T-15,KA,T15-KA.fgh
1617,KA.g,KA.g,T-15,KA,T15-KA.fgh
1618,KA.h,KA.h,T-15,KA,T15-KA.fgh
1619,KA.i,KA.i,T-15,KA,
1620,KI.0a,KI.0,T-15,KI,T15-KI.0a
1621,KI.0a,KI.a,T-15,KI,T15-KI.0a
1622,KI.bc,KI.b,T-15,KI,T15-KI.bc
1623,KI.bc,KI.c,T-15,KI,T15-KI.bc
1624,KI.d,KI.d,T-15,KI,
1625,KI.e,KI.e,T-15,KI,
1626,KI.¤,KI.¤,T-15,KI,
1627,VS.0,VS.0,T-15,VS,
1628,VS.a,VS.a,T-15,VS,
1629,VS.b,VS.b,T-15,VS,T15-VS.bc
1630,VS.c,VS.c,T-15,VS,T15-VS.bc
1631,VS.d,VS.d,T-15,VS,T15-VS.d
1632,VS.+,VS.+,T-15,VS,
1633,BK.0,BK.0,T-16,BK,T16-BK.0
1634,BK.a,BK.a,T-16,BK,T16-BK.a
1635,BK.b,BK.b,T-16,BK,
1636,BK.c,BK.c,T-16,BK,
1637,BK.d,BK.d,T-16,BK,
1638,HI.0,HI.0,T-16,HI,T16-HI.0
1639,HI.a,HI.a,T-16,HI,T16-HI.a
1640,HI.b,HI.b,T-16,HI,
1641,HI.e,HI.e,T-16,HI,
1642,HI.j,HI.j,T-16,HI,
1643,HI.c,HI.c,T-16,HI,
1644,HI.d,HI.d,T-16,HI,
1645,HI.f,HI.f,T-16,HI,
1646,HI.g,HI.g,T-16,HI,
1647,HI.h,HI.h,T-16,HI,
1648,HI.i,HI.i,T-16,HI,
1649,KA.ab,KA.a,T-16,KA,T16-KA.abc
1650,KA.ab,KA.b,T-16,KA,T16-KA.abc
1651,KA.c,KA.c,T-16,KA,T16-KA.abc
1652,KA.d,KA.d,T-16,KA,T16-KA.de
1653,KA.e,KA.e,T-16,KA,T16-KA.de
1654,KA.f,KA.f,T-16,KA,T16-KA.fg
1655,KA.g,KA.g,T-16,KA,T16-KA.fg
1656,KA.h,KA.h,T-16,KA,T16-KA.hi
1657,KA.i,KA.i,T-16,KA,T16-KA.hi
1658,KI.0a,KI.0,T-16,KI,T16-KI.0a
1659,KI.0a,KI.a,T-16,KI,T16-KI.0a
1660,KI.bc,KI.b,T-16,KI,T16-KI.bc
1661,KI.bc,KI.c,T-16,KI,T16-KI.bc
1662,KI.d,KI.d,T-16,KI,
1663,KI.e,KI.e,T-16,KI,
1664,KI.¤,KI.¤,T-16,KI,
1665,RU.0,RU.0,T-16,RU,
1666,RU.a,RU.a,T-16,RU,
1667,RU.b,RU.b,T-16,RU,T16-RU.bc
1668,RU.c,RU.c,T-16,RU,T16-RU.bc
1669,RU.¤,RU.¤,T-16,RU,T16-RU.bcde¤
1670,RU.d,RU.d,T-16,RU,T16-RU.de
1671,RU.e,RU.e,T-16,RU,T16-RU.de
1672,UF.a,UF.a,T-16,UF,
1673,UF.b,UF.b,T-16,UF,T16-UF.bcd
1674,UF.c,UF.c,T-16,UF,T16-UF.bcd
1675,UF.d,UF.d,T-16,UF,T16-UF.bcd
1676,UF.e,UF.e,T-16,UF,T16-UF.efgh
1677,UF.f,UF.f,T-16,UF,T16-UF.efgh
1678,UF.g,UF.g,T-16,UF,T16-UF.efgh
1679,UF.h,UF.h,T-16,UF,T16-UF.efgh
1680,VI.0,VI.0,T-16,VI,T16-VI.0a
1681,VI.a,VI.a,T-16,VI,T16-VI.0a
1682,VI.bc,VI.b,T-16,VI,T16-VI.bc
1683,VI.bc,VI.c,T-16,VI,T16-VI.bc
1684,VI.¤,VI.¤,T-16,VI,
1685,VM.0,VM.0,T-16,VM,T16-VM.a0
1686,VM.a,VM.a,T-16,VM,T16-VM.a0
1687,VM.b,VM.b,T-16,VM,T16-VM.b
1688,VM.+,VM.+,T-16,VM,
1689,KA.ab,KA.a,T-17,KA,
1690,KA.ab,KA.b,T-17,KA,T17-KA.bcde
1691,KA.c,KA.c,T-17,KA,T17-KA.bcde
1692,KA.d,KA.d,T-17,KA,T17-KA.bcde
1693,KA.e,KA.e,T-17,KA,T17-KA.bcde
1694,KA.f,KA.f,T-17,KA,T17-KA.fgh
1695,KA.g,KA.g,T-17,KA,T17-KA.fgh
1696,KA.h,KA.h,T-17,KA,T17-KA.fgh
1697,KA.i,KA.i,T-17,KA,
1698,KI.0a,KI.0,T-17,KI,T17-KI.0a
1699,KI.0a,KI.a,T-17,KI,T17-KI.0a
1700,KI.bc,KI.b,T-17,KI,T17-KI.bc
1701,KI.bc,KI.c,T-17,KI,T17-KI.bc
1702,KI.d,KI.d,T-17,KI,
1703,KI.e,KI.e,T-17,KI,
1704,KI.¤,KI.¤,T-17,KI,
1705,SU.0,SU.0,T-17,SU,
1706,SU.a,SU.a,T-17,SU,
1707,SU.b,SU.b,T-17,SU,T17-SU.b
1708,SU.c,SU.c,T-17,SU,T17-SU.c
1709,SU.¤,SU.¤,T-17,SU,
1710,S1.0,S1.0,T-17,S1,T17-S1.0
1711,S1.a,S1.a,T-17,S1,
1712,S1.b,S1.b,T-17,S1,
1713,S1.c,S1.c,T-17,S1,
1714,S1.d,S1.d,T-17,S1,T17-S1.de
1715,S1.e,S1.e,T-17,S1,T17-S1.de
1716,S1.f,S1.f,T-17,S1,T17-S1.fg
1717,S1.g,S1.g,T-17,S1,T17-S1.fg
1718,S1.h,S1.h,T-17,S1,T17-S1.hi
1719,S1.i,S1.i,T-17,S1,T17-S1.hi
1720,S1.j,S1.j,T-17,S1,
1721,FR.0,FR.0,T-18,FR,T18-FR.0
1722,FR.a,FR.a,T-18,FR,T18-FR.a
1723,HI.0,HI.0,T-18,HI,T18-HI.0
1724,HI.a,HI.a,T-18,HI,T18-HI.a
1725,HI.b,HI.b,T-18,HI,
1726,HI.e,HI.e,T-18,HI,
1727,HI.j,HI.j,T-18,HI,
1728,HI.c,HI.c,T-18,HI,
1729,HI.d,HI.d,T-18,HI,
1730,HI.f,HI.f,T-18,HI,
1731,HI.g,HI.g,T-18,HI,
1732,HI.h,HI.h,T-18,HI,
1733,HI.i,HI.i,T-18,HI,
1734,IF.0,IF.0,T-18,IF,T18-IF.0
1735,IF.a,IF.a,T-18,IF,T18-IF.ab
1736,IF.b,IF.b,T-18,IF,T18-IF.ab
1737,IF.¤,IF.¤,T-18,IF,
1738,KA.ab,KA.a,T-18,KA,
1739,KA.ab,KA.b,T-18,KA,T18-KA.bcde
1740,KA.c,KA.c,T-18,KA,T18-KA.bcde
1741,KA.d,KA.d,T-18,KA,T18-KA.bcde
1742,KA.e,KA.e,T-18,KA,T18-KA.bcde
1743,KA.f,KA.f,T-18,KA,T18-KA.fgh
1744,KA.g,KA.g,T-18,KA,T18-KA.fgh
1745,KA.h,KA.h,T-18,KA,T18-KA.fgh
1746,KA.i,KA.i,T-18,KA,
1747,KI.0a,KI.0,T-18,KI,T18-KI.0a
1748,KI.0a,KI.a,T-18,KI,T18-KI.0a
1749,KI.bc,KI.b,T-18,KI,T18-KI.bc
1750,KI.bc,KI.c,T-18,KI,T18-KI.bc
1751,KI.d,KI.d,T-18,KI,
1752,KI.e,KI.e,T-18,KI,
1753,KI.¤,KI.¤,T-18,KI,
1754,S1.0,S1.0,T-18,S1,
1755,S1.a,S1.a,T-18,S1,
1756,S1.b,S1.b,T-18,S1,
1757,S1.c,S1.c,T-18,S1,T18-S1.cde
1758,S1.d,S1.d,T-18,S1,T18-S1.cde
1759,S1.e,S1.e,T-18,S1,T18-S1.cde
1760,S1.f,S1.f,T-18,S1,T18-S1.fg
1761,S1.g,S1.g,T-18,S1,T18-S1.fg
1762,S1.h,S1.h,T-18,S1,T18-S1.hi
1763,S1.i,S1.i,T-18,S1,T18-S1.hi
1764,S1.j,S1.j,T-18,S1,
1765,VF.0,VF.0,T-18,VF,
1766,VF.a,VF.a,T-18,VF,
1767,VF.b,VF.b,T-18,VF,
1768,VF.cd,VF.c,T-18,VF,
1769,VF.cd,VF.d,T-18,VF,
1770,VF.e,VF.e,T-18,VF,
1771,VF.f,VF.f,T-18,VF,T18-VF.f
1772,VF.g,VF.g,T-18,VF,T18-VF.gh¤
1773,VF.h,VF.h,T-18,VF,T18-VF.gh¤
1774,VF.¤,VF.¤,T-18,VF,T18-VF.gh¤
1775,KA.ab,KA.a,T-19,KA,
1776,KA.ab,KA.b,T-19,KA,T19-KA.bcde
1777,KA.c,KA.c,T-19,KA,T19-KA.bcde
1778,KA.d,KA.d,T-19,KA,T19-KA.bcde
1779,KA.e,KA.e,T-19,KA,T19-KA.bcde
1780,KA.f,KA.f,T-19,KA,T19-KA.fgh
1781,KA.g,KA.g,T-19,KA,T19-KA.fgh
1782,KA.h,KA.h,T-19,KA,T19-KA.fgh
1783,KA.i,KA.i,T-19,KA,
1784,OF.0,OF.0,T-19,OF,
1785,OF.a,OF.a,T-19,OF,T19-OF.a
1786,OF.b,OF.b,T-19,OF,
1787,PF.0,PF.0,T-19,PF,
1788,PF.a,PF.a,T-19,PF,T19-PF.a
1789,S1.0,S1.0,T-19,S1,
1790,S1.a,S1.a,T-19,S1,
1791,S1.b,S1.b,T-19,S1,
1792,S1.c,S1.c,T-19,S1,T19-S1.cd
1793,S1.d,S1.d,T-19,S1,T19-S1.cd
1794,S1.e,S1.e,T-19,S1,
1795,S1.f,S1.f,T-19,S1,
1796,S1.g,S1.g,T-19,S1,
1797,S1.h,S1.h,T-19,S1,T19-S1.h
1798,S1.i,S1.i,T-19,S1,
1799,S1.j,S1.j,T-19,S1,
1800,IF.0,IF.0,T-20,IF,
1801,IF.a,IF.a,T-20,IF,
1802,IF.b,IF.b,T-20,IF,T20-IF.b
1803,IF.¤,IF.¤,T-20,IF,
1804,KA.ab,KA.a,T-20,KA,
1805,KA.ab,KA.b,T-20,KA,
1806,KA.c,KA.c,T-20,KA,T20-KA.cde
1807,KA.d,KA.d,T-20,KA,T20-KA.cde
1808,KA.e,KA.e,T-20,KA,T20-KA.cde
1809,KA.f,KA.f,T-20,KA,T20-KA.fgh
1810,KA.g,KA.g,T-20,KA,T20-KA.fgh
1811,KA.h,KA.h,T-20,KA,T20-KA.fgh
1812,KA.i,KA.i,T-20,KA,
1813,HI.0,HI.0,T-21,HI,T21-HI.0
1814,HI.a,HI.a,T-21,HI,T21-HI.a
1815,HI.b,HI.b,T-21,HI,
1816,HI.e,HI.e,T-21,HI,
1817,HI.j,HI.j,T-21,HI,
1818,HI.c,HI.c,T-21,HI,
1819,HI.d,HI.d,T-21,HI,
1820,HI.f,HI.f,T-21,HI,
1821,HI.g,HI.g,T-21,HI,
1822,HI.h,HI.h,T-21,HI,
1823,HI.i,HI.i,T-21,HI,
1824,SS.0,SS.0,T-21,SS,T21-SS.0abcdefghi
1825,SS.a,SS.a,T-21,SS,T21-SS.a
1826,SS.b,SS.b,T-21,SS,T21-SS.bc
1827,SS.c,SS.c,T-21,SS,T21-SS.bc
1828,SS.d,SS.d,T-21,SS,T21-SS.d
1829,SS.i,SS.i,T-21,SS,T21-SS.i
1830,SS.j,SS.j,T-21,SS,
1831,SS.k,SS.k,T-21,SS,
1832,SS.+,SS.+,T-21,SS,
1833,SS.e,SS.e,T-21,SS,T21-SS.ef
1834,SS.f,SS.f,T-21,SS,T21-SS.ef
1835,SS.g,SS.g,T-21,SS,T21-SS.gh
1836,SS.h,SS.h,T-21,SS,T21-SS.gh
1837,VI.0,VI.0,T-21,VI,
1838,VI.a,VI.a,T-21,VI,T21-VI.abc
1839,VI.bc,VI.b,T-21,VI,T21-VI.abc
1840,VI.bc,VI.c,T-21,VI,T21-VI.abc
1841,VI.¤,VI.¤,T-21,VI,T21-VI.¤
1842,VM.0,VM.0,T-21,VM,T21-VM.0a
1843,VM.a,VM.a,T-21,VM,T21-VM.0a
1844,VM.b,VM.b,T-21,VM,T21-VM.b
1845,VM.+,VM.+,T-21,VM,
1846,JF.0,JF.0,T-22,JF,
1847,JF.a,JF.a,T-22,JF,T22-JF.ab
1848,JF.b,JF.b,T-22,JF,T22-JF.ab
1849,KA.ab,KA.a,T-22,KA,
1850,KA.ab,KA.b,T-22,KA,T22-KA.bcde
1851,KA.c,KA.c,T-22,KA,T22-KA.bcde
1852,KA.d,KA.d,T-22,KA,T22-KA.bcde
1853,KA.e,KA.e,T-22,KA,T22-KA.bcde
1854,KA.f,KA.f,T-22,KA,T22-KA.fgh
1855,KA.g,KA.g,T-22,KA,T22-KA.fgh
1856,KA.h,KA.h,T-22,KA,T22-KA.fgh
1857,KA.i,KA.i,T-22,KA,
1858,SV.0,SV.0,T-22,SV,T22-SV.0
1859,SV.ab,SV.a,T-22,SV,T22-SV.ab
1860,SV.ab,SV.b,T-22,SV,T22-SV.ab
1861,SV.cd,SV.c,T-22,SV,
1862,SV.cd,SV.d,T-22,SV,
1863,SV.ef,SV.e,T-22,SV,
1864,SV.ef,SV.f,T-22,SV,
1865,SV.g,SV.g,T-22,SV,
1866,SV.¤,SV.¤,T-22,SV,
1867,VM.0,VM.0,T-22,VM,T22-VM.0a
1868,VM.a,VM.a,T-22,VM,T22-VM.0a
1869,VM.b,VM.b,T-22,VM,T22-VM.b
1870,VM.+,VM.+,T-22,VM,
1871,IO.0,IO.0,T-23,IO,
1872,IO.a,IO.a,T-23,IO,
1873,IO.b,IO.b,T-23,IO,
1874,IO.¤,IO.¤,T-23,IO,T23-IO.¤
1875,TV.0,TV.0,T-23,TV,
1876,TV.a,TV.a,T-23,TV,
1877,TV.b,TV.b,T-23,TV,
1878,TV.cd,TV.c,T-23,TV,
1879,TV.cd,TV.d,T-23,TV,
1880,TV.ef,TV.e,T-23,TV,
1881,TV.ef,TV.f,T-23,TV,
1882,TV.gh,TV.g,T-23,TV,
1883,TV.gh,TV.h,T-23,TV,
1884,TV.ij,TV.i,T-23,TV,
1885,TV.ij,TV.j,T-23,TV,
1886,TV.k,TV.k,T-23,TV,T23-TV.k
1887,TV.l,TV.l,T-23,TV,
1888,TV.+,TV.+,T-23,TV,
1889,IO.0,IO.0,T-24,IO,
1890,IO.a,IO.a,T-24,IO,
1891,IO.b,IO.b,T-24,IO,
1892,IO.¤,IO.¤,T-24,IO,T24-IO.¤
1893,SA.0,SA.0,T-24,SA,
1894,SA.a,SA.a,T-24,SA,T24-SA.abcdef+
1895,SA.f,SA.f,T-24,SA,T24-SA.abcdef+
1896,SA.+,SA.+,T-24,SA,T24-SA.abcdef+
1897,SA.b,SA.b,T-24,SA,T24-SA.abcdef+
1898,SA.c,SA.c,T-24,SA,T24-SA.abcdef+
1899,SA.d,SA.d,T-24,SA,T24-SA.abcdef+
1900,SA.e,SA.e,T-24,SA,T24-SA.abcdef+
1901,TV.0,TV.0,T-24,TV,
1902,TV.a,TV.a,T-24,TV,
1903,TV.b,TV.b,T-24,TV,
1904,TV.cd,TV.c,T-24,TV,
1905,TV.cd,TV.d,T-24,TV,
1906,TV.ef,TV.e,T-24,TV,
1907,TV.ef,TV.f,T-24,TV,
1908,TV.gh,TV.g,T-24,TV,
1909,TV.gh,TV.h,T-24,TV,
1910,TV.ij,TV.i,T-24,TV,
1911,TV.ij,TV.j,T-24,TV,
1912,TV.k,TV.k,T-24,TV,T24-TV.k
1913,TV.l,TV.l,T-24,TV,
1914,TV.+,TV.+,T-24,TV,
1915,VF.0,VF.0,T-24,VF,
1916,VF.a,VF.a,T-24,VF,
1917,VF.b,VF.b,T-24,VF,
1918,VF.cd,VF.c,T-24,VF,T24-VF.cd
1919,VF.cd,VF.d,T-24,VF,T24-VF.cd
1920,VF.e,VF.e,T-24,VF,T24-VF.e
1921,VF.f,VF.f,T-24,VF,T24-VF.f
1922,VF.g,VF.g,T-24,VF,
1923,VF.h,VF.h,T-24,VF,
1924,VF.¤,VF.¤,T-24,VF,
1925,VM.0,VM.0,T-24,VM,T24-VM.0a
1926,VM.a,VM.a,T-24,VM,T24-VM.0a
1927,VM.b,VM.b,T-24,VM,T24-VM.b
1928,VM.+,VM.+,T-24,VM,
1929,KA.ab,KA.a,T-25,KA,
1930,KA.ab,KA.b,T-25,KA,T25-KA.bcde
1931,KA.c,KA.c,T-25,KA,T25-KA.bcde
1932,KA.d,KA.d,T-25,KA,T25-KA.bcde
1933,KA.e,KA.e,T-25,KA,T25-KA.bcde
1934,KA.f,KA.f,T-25,KA,T25-KA.fgh
1935,KA.g,KA.g,T-25,KA,T25-KA.fgh
1936,KA.h,KA.h,T-25,KA,T25-KA.fgh
1937,KA.i,KA.i,T-25,KA,
1938,KI.0a,KI.0,T-25,KI,T25-KI.0a
1939,KI.0a,KI.a,T-25,KI,T25-KI.0a
1940,KI.bc,KI.b,T-25,KI,T25-KI.bc
1941,KI.bc,KI.c,T-25,KI,T25-KI.bc
1942,KI.d,KI.d,T-25,KI,
1943,KI.e,KI.e,T-25,KI,
1944,KI.¤,KI.¤,T-25,KI,
1945,SH.0,SH.0,T-25,SH,
1946,SH.a,SH.a,T-25,SH,T25-SH.a
1947,SH.b,SH.b,T-25,SH,
1948,SH.c,SH.c,T-25,SH,
1949,SH.d,SH.d,T-25,SH,
1950,SH.e,SH.e,T-25,SH,
1951,S1.0,S1.0,T-25,S1,T25-S1.0
1952,S1.a,S1.a,T-25,S1,
1953,S1.b,S1.b,T-25,S1,
1954,S1.c,S1.c,T-25,S1,
1955,S1.d,S1.d,T-25,S1,T25-S1.de
1956,S1.e,S1.e,T-25,S1,T25-S1.de
1957,S1.f,S1.f,T-25,S1,T25-S1.fg
1958,S1.g,S1.g,T-25,S1,T25-S1.fg
1959,S1.h,S1.h,T-25,S1,T25-S1.hi
1960,S1.i,S1.i,T-25,S1,T25-S1.hi
1961,S1.j,S1.j,T-25,S1,
1962,KA.ab,KA.a,T-26,KA,
1963,KA.ab,KA.b,T-26,KA,
1964,KA.c,KA.c,T-26,KA,T26-KA.cde
1965,KA.d,KA.d,T-26,KA,T26-KA.cde
1966,KA.e,KA.e,T-26,KA,T26-KA.cde
1967,KA.f,KA.f,T-26,KA,T26-KA.fghi
1968,KA.g,KA.g,T-26,KA,T26-KA.fghi
1969,KA.h,KA.h,T-26,KA,T26-KA.fghi
1970,KA.i,KA.i,T-26,KA,T26-KA.fghi
1971,KI.0a,KI.0,T-26,KI,T26-KI.0a
1972,KI.0a,KI.a,T-26,KI,T26-KI.0a
1973,KI.bc,KI.b,T-26,KI,T26-KI.bc
1974,KI.bc,KI.c,T-26,KI,T26-KI.bc
1975,KI.d,KI.d,T-26,KI,
1976,KI.e,KI.e,T-26,KI,
1977,KI.¤,KI.¤,T-26,KI,
1978,LA.0,LA.0,T-26,LA,T26-LA.0ab
1979,LA.+,LA.+,T-26,LA,
1980,LA.a,LA.a,T-26,LA,T26-LA.0ab
1981,LA.b,LA.b,T-26,LA,T26-LA.0ab
1982,LA.c,LA.c,T-26,LA,T26-LA.cdef
1983,LA.d,LA.d,T-26,LA,T26-LA.cdef
1984,LA.e,LA.e,T-26,LA,T26-LA.cdef
1985,LA.f,LA.f,T-26,LA,T26-LA.cdef
1986,SH.0,SH.0,T-26,SH,
1987,SH.a,SH.a,T-26,SH,
1988,SH.b,SH.b,T-26,SH,T26-SH.b
1989,SH.c,SH.c,T-26,SH,
1990,SH.d,SH.d,T-26,SH,
1991,SH.e,SH.e,T-26,SH,
1992,SV.0,SV.0,T-26,SV,T26-SV.0
1993,SV.ab,SV.a,T-26,SV,T26-SV.abcd
1994,SV.ab,SV.b,T-26,SV,T26-SV.abcd
1995,SV.cd,SV.c,T-26,SV,T26-SV.abcd
1996,SV.cd,SV.d,T-26,SV,T26-SV.abcd
1997,SV.ef,SV.e,T-26,SV,
1998,SV.ef,SV.f,T-26,SV,
1999,SV.g,SV.g,T-26,SV,
2000,SV.¤,SV.¤,T-26,SV,
2001,S1.0,S1.0,T-26,S1,
2002,S1.a,S1.a,T-26,S1,
2003,S1.b,S1.b,T-26,S1,
2004,S1.c,S1.c,T-26,S1,T26-S1.cd
2005,S1.d,S1.d,T-26,S1,T26-S1.cd
2006,S1.e,S1.e,T-26,S1,T26-S1.efg
2007,S1.f,S1.f,T-26,S1,T26-S1.efg
2008,S1.g,S1.g,T-26,S1,T26-S1.efg
2009,S1.h,S1.h,T-26,S1,T26-S1.hi
2010,S1.i,S1.i,T-26,S1,T26-S1.hi
2011,S1.j,S1.j,T-26,S1,
2012,VM.0,VM.0,T-26,VM,T26-VM.0a
2013,VM.a,VM.a,T-26,VM,T26-VM.0a
2014,VM.b,VM.b,T-26,VM,T26-VM.b
2015,VM.+,VM.+,T-26,VM,
2016,BK.0,BK.0,T-27,BK,T27-BK.0
2017,BK.a,BK.a,T-27,BK,T27-BK.a
2018,BK.b,BK.b,T-27,BK,T27-BK.b
2019,BK.c,BK.c,T-27,BK,
2020,BK.d,BK.d,T-27,BK,
2021,KA.ab,KA.a,T-27,KA,T27-KA.abcde
2022,KA.ab,KA.b,T-27,KA,T27-KA.abcde
2023,KA.c,KA.c,T-27,KA,T27-KA.abcde
2024,KA.d,KA.d,T-27,KA,T27-KA.abcde
2025,KA.e,KA.e,T-27,KA,T27-KA.abcde
2026,KA.f,KA.f,T-27,KA,T27-KA.fghi
2027,KA.g,KA.g,T-27,KA,T27-KA.fghi
2028,KA.h,KA.h,T-27,KA,T27-KA.fghi
2029,KA.i,KA.i,T-27,KA,T27-KA.fghi
2030,LA.0,LA.0,T-27,LA,T27-LA.0abcd
2031,LA.+,LA.+,T-27,LA,T27-LA.ef+
2032,LA.a,LA.a,T-27,LA,T27-LA.0abcd
2033,LA.b,LA.b,T-27,LA,T27-LA.0abcd
2034,LA.c,LA.c,T-27,LA,T27-LA.0abcd
2035,LA.d,LA.d,T-27,LA,T27-LA.0abcd
2036,LA.e,LA.e,T-27,LA,T27-LA.ef+
2037,LA.f,LA.f,T-27,LA,T27-LA.ef+
2038,SH.0,SH.0,T-27,SH,
2039,SH.a,SH.a,T-27,SH,
2040,SH.b,SH.b,T-27,SH,
2041,SH.c,SH.c,T-27,SH,T27-SH.c
2042,SH.d,SH.d,T-27,SH,
2043,SH.e,SH.e,T-27,SH,
2044,SV.0,SV.0,T-27,SV,T27-SV.0
2045,SV.ab,SV.a,T-27,SV,T27-SV.abcdef
2046,SV.ab,SV.b,T-27,SV,T27-SV.abcdef
2047,SV.cd,SV.c,T-27,SV,T27-SV.abcdef
2048,SV.cd,SV.d,T-27,SV,T27-SV.abcdef
2049,SV.ef,SV.e,T-27,SV,T27-SV.abcdef
2050,SV.ef,SV.f,T-27,SV,T27-SV.abcdef
2051,SV.g,SV.g,T-27,SV,T27-SV.g
2052,SV.¤,SV.¤,T-27,SV,
2053,S1.0,S1.0,T-27,S1,
2054,S1.a,S1.a,T-27,S1,
2055,S1.b,S1.b,T-27,S1,T27-S1.b
2056,S1.c,S1.c,T-27,S1,T27-S1.c
2057,S1.d,S1.d,T-27,S1,
2058,S1.e,S1.e,T-27,S1,
2059,S1.f,S1.f,T-27,S1,
2060,S1.g,S1.g,T-27,S1,
2061,S1.h,S1.h,T-27,S1,
2062,S1.i,S1.i,T-27,S1,
2063,S1.j,S1.j,T-27,S1,
2064,UE.0,UE.0,T-27,UE,
2065,UE.a,UE.a,T-27,UE,T27-UE.abc
2066,UE.bc,UE.b,T-27,UE,T27-UE.abc
2067,UE.bc,UE.c,T-27,UE,T27-UE.abc
2068,UE.de,UE.d,T-27,UE,T27-UE.defg
2069,UE.de,UE.e,T-27,UE,T27-UE.defg
2070,UE.fg,UE.f,T-27,UE,T27-UE.defg
2071,UE.fg,UE.g,T-27,UE,T27-UE.defg
2072,VI.0,VI.0,T-27,VI,T27-VI.0a
2073,VI.a,VI.a,T-27,VI,T27-VI.0a
2074,VI.bc,VI.b,T-27,VI,T27-VI.bc
2075,VI.bc,VI.c,T-27,VI,T27-VI.bc
2076,VI.¤,VI.¤,T-27,VI,
2077,KA.ab,KA.a,T-28,KA,T28-KA.abc
2078,KA.ab,KA.b,T-28,KA,T28-KA.abc
2079,KA.c,KA.c,T-28,KA,T28-KA.abc
2080,KA.d,KA.d,T-28,KA,T28-KA.defg
2081,KA.e,KA.e,T-28,KA,T28-KA.defg
2082,KA.f,KA.f,T-28,KA,T28-KA.defg
2083,KA.g,KA.g,T-28,KA,T28-KA.defg
2084,KA.h,KA.h,T-28,KA,T28-KA.hi
2085,KA.i,KA.i,T-28,KA,T28-KA.hi
2086,SH.0,SH.0,T-28,SH,
2087,SH.a,SH.a,T-28,SH,
2088,SH.b,SH.b,T-28,SH,
2089,SH.c,SH.c,T-28,SH,
2090,SH.d,SH.d,T-28,SH,T28-SH.d
2091,SH.e,SH.e,T-28,SH,
2092,HI.0,HI.0,T-29,HI,T29-HI.0
