pid,minorType_id,standardSegment_id
1700,T30-1,T30-S1.cde
1701,T30-1,T30-VF.bc
1702,T30-2,T30-S1.cde
1703,T30-2,T30-VF.de
1704,T30-3,T30-S1.fghi
1705,T30-3,T30-VF.bc
1706,T30-4,T30-S1.fghi
1707,T30-4,T30-VF.de
1708,T30-5,T30-S1.fghi
1709,T30-5,T30-VF.bc
1710,T30-5,T30-KI.bc
1711,T30-6,T30-S1.fghi
1712,T30-6,T30-VF.de
1713,T30-6,T30-KI.bc
1714,T30-7,T30-S1.fghi
1715,T30-7,T30-VF.de
1716,T30-7,T30-ER.b
1717,T31-1,T31-KA.abc
1718,T31-1,T31-UF.bc
1719,T31-2,T31-KA.abc
1720,T31-2,T31-UF.de
1721,T31-3,T31-KA.abc
1722,T31-3,T31-UF.fgh
1723,T31-4,T31-KA.de
1724,T31-4,T31-UF.bc
1725,T31-5,T31-KA.de
1726,T31-5,T31-UF.de
1727,T31-6,T31-KA.de
1728,T31-6,T31-UF.fgh
1729,T31-7,T31-KA.fg
1730,T31-7,T31-UF.bc
1731,T31-8,T31-KA.fg
1732,T31-8,T31-UF.de
1733,T31-9,T31-KA.fg
1734,T31-9,T31-UF.fgh
1735,T31-10,T31-KA.hi
1736,T31-10,T31-UF.bc
1737,T31-11,T31-KA.hi
1738,T31-11,T31-UF.de
1739,T31-12,T31-KA.hi
1740,T31-12,T31-UF.fgh
1741,T31-13,T31-KA.de
1742,T31-13,T31-UF.bc
1743,T31-13,T31-KI.bc
1744,T31-14,T31-KA.fg
1745,T31-14,T31-KA.hi
1746,T31-14,T31-UF.bc
1747,T31-14,T31-KI.bc
1748,T32-1,T32-KA.bc
1749,T32-1,T32-HI.b
1750,T32-2,T32-KA.bc
1751,T32-2,T32-HI.cd
1752,T32-3,T32-KA.de
1753,T32-3,T32-HI.b
1754,T32-4,T32-KA.de
1755,T32-4,T32-HI.cd
1756,T32-5,T32-KA.de
1757,T32-5,T32-HI.e
1758,T32-6,T32-KA.fg
1759,T32-6,T32-HI.b
1760,T32-7,T32-KA.fg
1761,T32-7,T32-HI.cd
1762,T32-8,T32-KA.fg
1763,T32-8,T32-HI.e
1764,T32-9,T32-KA.hi
1765,T32-9,T32-HI.b
1766,T32-10,T32-KA.hi
1767,T32-10,T32-HI.cd
1768,T32-11,T32-KA.fg
1769,T32-11,T32-KA.hi
1770,T32-11,T32-HI.b
1771,T32-11,T32-KI.bc
1772,T32-12,T32-KA.fg
1773,T32-12,T32-KA.hi
1774,T32-12,T32-HI.cd
1775,T32-12,T32-HI.e
1776,T32-12,T32-KI.bc
1777,T32-13,T32-KA.bc
1778,T32-13,T32-HI.b
1779,T32-13,T32-UF.cde
1780,T32-14,T32-KA.bc
1781,T32-14,T32-HI.cd
1782,T32-14,T32-UF.cde
1783,T32-15,T32-KA.de
1784,T32-15,T32-HI.b
1785,T32-15,T32-UF.cde
1786,T32-16,T32-KA.de
1787,T32-16,T32-HI.cd
1788,T32-16,T32-HI.e
1789,T32-16,T32-UF.cde
1790,T32-17,T32-KA.fg
1791,T32-17,T32-HI.b
1792,T32-17,T32-UF.cde
1793,T32-18,T32-KA.fg
1794,T32-18,T32-HI.cd
1795,T32-18,T32-HI.e
1796,T32-18,T32-UF.cde
1797,T32-19,T32-KA.hi
1798,T32-19,T32-HI.b
1799,T32-19,T32-UF.cde
1800,T32-20,T32-KA.hi
1801,T32-20,T32-HI.cd
1802,T32-20,T32-UF.cde
1803,T32-21,T32-KA.fg
1804,T32-21,T32-HI.cd
1805,T32-21,T32-HI.e
1806,T32-21,T32-UF.cde
1807,T32-21,T32-SS.fghi
1808,T33-1,T33-TV.fgh
1809,T33-2,T33-TV.ijk
1810,T34-1,T34-KA.abc
1811,T34-1,T34-UF.bc
1812,T34-2,T34-KA.abc
1813,T34-2,T34-UF.de
1814,T34-3,T34-KA.abc
1815,T34-3,T34-UF.fgh
1816,T34-4,T34-KA.de
1817,T34-4,T34-UF.bc
1818,T34-5,T34-KA.de
1819,T34-5,T34-UF.de
1820,T34-6,T34-KA.de
1821,T34-6,T34-UF.fgh
1822,T34-7,T34-KA.fg
1823,T34-7,T34-UF.de
1824,T34-8,T34-KA.fg
1825,T34-8,T34-UF.fgh
1826,T34-9,T34-KA.hi
1827,T34-9,T34-UF.de
1828,T34-10,T34-KA.hi
1829,T34-10,T34-UF.fgh
1830,T34-11,T34-KA.abc
1831,T34-11,T34-UF.de
1832,T34-11,T34-VM.ab
1833,T34-12,T34-KA.de
1834,T34-12,T34-UF.de
1835,T34-12,T34-VM.ab
1836,T35-1,T35-S1.0
1837,T35-2,T35-S1.cde
1838,T35-3,T35-S1.fg
1839,T35-4,T35-S1.hi
1840,T36-1,T36-HS-T36.A
1841,T36-2,T36-HS-T36.B
1842,T36-3,T36-HS-T36.C
1843,T37-1,T37-HS-T37.A
1844,T37-2,T37-HS-T37.B
1845,T37-3,T37-HS-T37.C
1846,T39-1,T39-HS-T39.A
1847,T39-1,T39-KA.0ab
1848,T39-2,T39-HS-T39.A
1849,T39-2,T39-KA.cdef
1850,T39-3,T39-HS-T39.B
1851,T39-3,T39-KA.0ab
1852,T39-4,T39-HS-T39.B
1853,T39-4,T39-KA.cdef
1854,T39-5,T39-HS-T39.C
1855,T39-5,T39-KA.0ab
1856,T39-6,T39-HS-T39.C
1857,T39-6,T39-KA.cdef
1858,T39-7,T39-HS-T39.D
1859,T39-7,T39-KA.0ab
1860,T39-8,T39-HS-T39.D
1861,T39-8,T39-KA.cdef
1862,T45-1,T45-HI.gh
1863,T45-1,T45-SP.0
1864,T45-2,T45-HI.gh
1865,T45-2,T45-SP.a
1866,T45-3,T45-HI.hi
1867,T45-3,T45-SP.a
1868,T45-4,T45-HI.j
1869,T45-4,T45-SP.a
1870,V1-1,V1-KA.ab
1871,V1-1,V1-TV.cd
1872,V1-2,V1-KA.ab
1873,V1-2,V1-TV.ef
1874,V1-3,V1-KA.ab
1875,V1-3,V1-TV.gh
1876,V1-4,V1-KA.ab
1877,V1-4,V1-TV.ij
1878,V1-5,V1-KA.ab
1879,V1-5,V1-TV.k
1880,V1-6,V1-KA.cd
1881,V1-6,V1-TV.cd
1882,V1-7,V1-KA.cd
1883,V1-7,V1-TV.ef
1884,V1-8,V1-KA.cd
1885,V1-8,V1-TV.gh
1886,V1-9,V1-KA.cd
1887,V1-9,V1-TV.ij
1888,V1-10,V1-KA.ef
1889,V1-10,V1-TV.cd
1890,V1-11,V1-KA.ef
1891,V1-11,V1-TV.ef
1892,V1-12,V1-KA.ef
1893,V1-12,V1-TV.gh
1894,V1-13,V1-KA.ef
1895,V1-13,V1-TV.ij
1896,V1-14,V1-KA.gh
1897,V1-14,V1-TV.cd
1898,V1-15,V1-KA.gh
1899,V1-15,V1-TV.ef
1900,V1-16,V1-KA.gh
1901,V1-16,V1-TV.gh
1902,V1-17,V1-KA.i
1903,V1-17,V1-TV.cd
1904,V1-18,V1-KA.i
1905,V1-18,V1-TV.ef
1906,V1-19,V1-KA.i
1907,V1-19,V1-TV.gh
1908,V1-20,V1-KA.gh
1909,V1-20,V1-KA.i
1910,V1-20,V1-TV.ij
1911,V1-21,V1-KA.ab
1912,V1-21,V1-TV.cd
1913,V1-21,V1-TV.ef
1914,V1-21,V1-MF.cd
1915,V1-22,V1-KA.ab
1916,V1-22,V1-TV.gh
1917,V1-22,V1-TV.ij
1918,V1-22,V1-MF.cd
1919,V1-23,V1-KA.cd
1920,V1-23,V1-TV.cd
1921,V1-23,V1-TV.ef
1922,V1-23,V1-MF.cd
1923,V1-24,V1-KA.cd
1924,V1-24,V1-TV.gh
1925,V1-24,V1-TV.ij
1926,V1-24,V1-MF.cd
1927,V1-25,V1-KA.ef
1928,V1-25,V1-TV.cd
1929,V1-25,V1-TV.ef
1930,V1-25,V1-MF.cd
1931,V1-26,V1-KA.ef
1932,V1-26,V1-TV.gh
1933,V1-26,V1-TV.ij
1934,V1-26,V1-MF.cd
1935,V1-27,V1-KA.gh
1936,V1-27,V1-TV.cd
1937,V1-27,V1-TV.ef
1938,V1-27,V1-MF.cd
1939,V1-28,V1-KA.i
1940,V1-28,V1-TV.cd
1941,V1-28,V1-TV.ef
1942,V1-28,V1-MF.cd
1943,V1-29,V1-KA.gh
1944,V1-29,V1-KA.i
1945,V1-29,V1-TV.gh
1946,V1-29,V1-TV.ij
1947,V1-29,V1-MF.cd
1948,V1-30,V1-KA.ef
1949,V1-30,V1-TV.cd
1950,V1-30,V1-TV.ef
1951,V1-30,V1-MF.cd
1952,V1-30,V1-KI.bc
1953,V1-31,V1-KA.gh
1954,V1-31,V1-TV.cd
1955,V1-31,V1-TV.ef
1956,V1-31,V1-MF.cd
1957,V1-31,V1-KI.bc
1958,V1-32,V1-KA.gh
1959,V1-32,V1-TV.cd
1960,V1-32,V1-TV.ef
1961,V1-32,V1-MF.cd
1962,V1-32,V1-SA.bcd
1963,V2-1,V2-KA.abcd
1964,V2-1,V2-TV.cdef
1965,V2-2,V2-KA.abcd
1966,V2-2,V2-TV.ghijk
1967,V2-3,V2-KA.ef
1968,V2-3,V2-TV.cdef
1969,V2-4,V2-KA.ef
1970,V2-4,V2-TV.ghijk
1971,V2-5,V2-KA.ghi
1972,V2-5,V2-TV.cdef
1973,V2-6,V2-KA.ghi
1974,V2-6,V2-TV.ghijk
1975,V2-7,V2-KA.ef
1976,V2-7,V2-TV.cdef
1977,V2-7,V2-KI.bc
1978,V2-8,V2-KA.ghi
1979,V2-8,V2-TV.cdef
1980,V2-8,V2-KI.bc
1981,V3-1,V3-TV.cd
1982,V3-2,V3-TV.ef
1983,V3-3,V3-TV.gh
1984,V3-4,V3-TV.ij
1985,V3-5,V3-TV.k
1986,V3-6,V3-TV.k
1987,V3-6,V3-MF.cd
1988,V3-7,V3-TV.k
1989,V3-7,V3-VI.ab
1990,V4-1,V4-KA.cd
1991,V4-1,V4-KI.de
1992,V4-2,V4-KA.ef
1993,V4-2,V4-KI.de
1994,V4-3,V4-KA.ef
1995,V4-3,V4-KI.¤
1996,V4-4,V4-KA.ghi
1997,V4-4,V4-KI.de
1998,V4-5,V4-KA.ghi
1999,V4-5,V4-KI.¤
2000,V4-6,V4-KA.ef
2001,V4-6,V4-KI.de
2002,V4-6,V4-KT.b
2003,V4-7,V4-KA.ef
2004,V4-7,V4-KI.¤
2005,V4-7,V4-KT.b
2006,V4-8,V4-KA.ghi
2007,V4-8,V4-KI.de
2008,V4-8,V4-KT.b
2009,V4-9,V4-KA.ghi
2010,V4-9,V4-KI.¤
2011,V4-9,V4-KT.b
2012,V5-1,V5-JV.a
2013,V5-2,V5-JV.b
2014,V6-1,V6-SV.ab
2015,V6-1,V6-KA.cdef
2016,V6-1,V6-KI.bc
2017,V6-2,V6-SV.ab
2018,V6-2,V6-KA.ghi
2019,V6-2,V6-KI.bc
2020,V6-3,V6-SV.cd
2021,V6-3,V6-KA.cdef
2022,V6-3,V6-KI.bc
2023,V6-4,V6-SV.cd
2024,V6-4,V6-KA.ghi
2025,V6-4,V6-KI.bc
2026,V6-5,V6-SV.ef
2027,V6-5,V6-KA.cdef
2028,V6-5,V6-KI.bc
2029,V6-6,V6-SV.ef
2030,V6-6,V6-KA.ghi
2031,V6-6,V6-KI.bc
2032,V6-7,V6-SV.cd
2033,V6-7,V6-KA.cdef
2034,V6-7,V6-KI.de
2035,V6-8,V6-SV.cd
2036,V6-8,V6-KA.ghi
2037,V6-8,V6-KI.de
2038,V6-9,V6-SV.ef
2039,V6-9,V6-KA.cdef
2040,V6-9,V6-KA.ghi
2041,V6-9,V6-KI.de
2042,V7-1,V7-KA.cdef
2043,V7-2,V7-KA.ghi
2044,V8-1,V8-KA.cde
2045,V8-2,V8-KA.fgh
2046,V8-3,V8-KA.fgh
2047,V8-3,V8-SA.bcd
2048,V9-1,V9-KA.bcd
2049,V9-2,V9-KA.ef
2050,V9-3,V9-KA.ghi
2051,V10-1,V10-KA.cde
2052,V10-1,V10-KI.0a
2053,V10-2,V10-KA.fgh
2054,V10-2,V10-KI.0a
2055,V10-3,V10-KA.cde
2056,V10-3,V10-KA.fgh
2057,V10-3,V10-KI.bc
2058,V11-1,V11-KA.abcd
2059,V11-2,V11-KA.efghi
2060,V12-1,V12-VT.0
2061,V12-1,V12-KA.abcd
2062,V12-2,V12-VT.0
2063,V12-2,V12-KA.efghi
2064,V12-3,V12-VT.a
2065,V12-3,V12-KA.abcd
2066,V13-1,V13-HS-V13.A
2067,V13-1,V13-IO.0a
2068,V13-2,V13-HS-V13.A
2069,V13-2,V13-IO.b¤
2070,V13-3,V13-HS-V13.B
2071,V13-3,V13-IO.0a
2072,V13-4,V13-HS-V13.B
2073,V13-4,V13-IO.b¤
2074,V13-5,V13-HS-V13.C
2075,V13-5,V13-IO.0a
2076,V13-6,V13-HS-V13.C
2077,V13-6,V13-IO.b¤
2078,V13-7,V13-HS-V13.D
2079,V13-7,V13-IO.0a
2080,V13-8,V13-HS-V13.D
2081,V13-8,V13-IO.b¤
2082,H1-1,H1-DM.0
2083,H1-1,H1-KY.0
2084,H1-2,H1-DM.a
2085,H1-2,H1-KY.0
2086,H1-3,H1-DM.bcd
2087,H1-3,H1-KY.0
2088,H1-4,H1-DM.ef
2089,H1-4,H1-KY.0
2090,H1-5,H1-DM.0
2091,H1-5,H1-KY.a
2092,H2-1,H2-SA.def
2093,H2-1,H2-SM.a
2094,H2-2,H2-SA.def
2095,H2-2,H2-SM.bc
2096,H2-3,H2-SA.def
2097,H2-3,H2-SM.def
2098,H2-4,H2-SA.def
2099,H2-4,H2-SM.gh
2100,H2-5,H2-SA.def
2101,H2-5,H2-SM.i
2102,H2-6,H2-SA.def
2103,H2-6,H2-SM.¤
2104,H2-7,H2-SA.abc
2105,H2-7,H2-SM.bc
2106,H2-8,H2-SA.abc
2107,H2-8,H2-SM.def
2108,H4-1,H4-SY.a
2109,H4-2,H4-SY.b
2110,H4-3,H4-SY.c
2111,H4-4,H4-SY.d
2112,F1-1,F1-KA.abcde
2113,F1-1,F1-VF.bcde
2114,F1-1,F1-HU.0a
2115,F1-2,F1-KA.abcde
2116,F1-2,F1-VF.bcde
2117,F1-2,F1-HU.bcd
2118,F1-3,F1-KA.abcde
2119,F1-3,F1-VF.fgh¤
2120,F1-3,F1-HU.0a
2121,F1-4,F1-KA.abcde
2122,F1-4,F1-VF.fgh¤
2123,F1-4,F1-HU.bcd
2124,F1-5,F1-KA.fghi
2125,F1-5,F1-VF.bcde
2126,F1-5,F1-HU.0a
2127,F1-6,F1-KA.fghi
2128,F1-6,F1-VF.bcde
2129,F1-6,F1-HU.bcd
2130,F2-1,F2-HU.0a
2131,F2-1,F2-SM.bc
2132,F2-1,F2-KA.ab
2133,F2-2,F2-HU.0a
2134,F2-2,F2-SM.bc
2135,F2-2,F2-KA.cde
2136,F2-3,F2-HU.0a
2137,F2-3,F2-SM.bc
2138,F2-3,F2-KA.fghi
2139,F2-4,F2-HU.0a
2140,F2-4,F2-SM.def
2141,F2-4,F2-KA.ab
2142,F2-5,F2-HU.0a
2143,F2-5,F2-SM.def
2144,F2-5,F2-KA.cde
2145,F2-6,F2-HU.0a
2146,F2-6,F2-SM.def
2147,F2-6,F2-KA.fghi
2148,F2-7,F2-HU.0a
2149,F2-7,F2-SM.ghi
2150,F2-7,F2-KA.ab
2151,F2-8,F2-HU.0a
2152,F2-8,F2-SM.ghi
2153,F2-8,F2-KA.cde
2154,F2-9,F2-HU.0a
2155,F2-9,F2-SM.ghi
2156,F2-9,F2-KA.fghi
2157,F2-10,F2-HU.0a
2158,F2-10,F2-SM.¤
2159,F2-10,F2-KA.ab
2160,F2-10,F2-KA.cde
2161,F2-11,F2-HU.0a
2162,F2-11,F2-SM.bc
2163,F2-11,F2-KA.ab
2164,F2-11,F2-TU.a
2165,F2-12,F2-HU.0a
2166,F2-12,F2-SM.def
2167,F2-12,F2-KA.ab
2168,F2-12,F2-TU.a
2169,F2-13,F2-HU.bcd
2170,F2-13,F2-SM.bc
2171,F2-13,F2-KA.ab
2172,F2-14,F2-HU.bcd
2173,F2-14,F2-SM.bc
2174,F2-14,F2-KA.cde
2175,F2-15,F2-HU.bcd
2176,F2-15,F2-SM.bc
2177,F2-15,F2-KA.fghi
2178,F2-16,F2-HU.bcd
2179,F2-16,F2-SM.def
2180,F2-16,F2-KA.ab
2181,F2-17,F2-HU.bcd
2182,F2-17,F2-SM.def
2183,F2-17,F2-KA.cde
2184,F2-18,F2-HU.bcd
2185,F2-18,F2-SM.def
2186,F2-18,F2-KA.fghi
2187,F2-19,F2-HU.bcd
2188,F2-19,F2-SM.ghi
2189,F2-19,F2-KA.ab
2190,F2-20,F2-HU.bcd
2191,F2-20,F2-SM.ghi
2192,F2-20,F2-KA.cde
2193,F2-21,F2-HU.bcd
2194,F2-21,F2-SM.ghi
2195,F2-21,F2-KA.fghi
2196,F4-1,F4-SY.a
2197,F4-2,F4-SY.b
2198,F4-3,F4-SY.c
2199,F5-1,F5-SY.a
2200,F5-2,F5-SY.b
2201,F5-3,F5-SY.c
2202,F5-4,F5-SY.d
2203,F2-1,F2-TU.0
2204,F2-2,F2-TU.0
2205,F2-3,F2-TU.0
2206,F2-4,F2-TU.0
2207,F2-5,F2-TU.0
2208,F2-6,F2-TU.0
2209,F2-7,F2-TU.0
2210,F2-8,F2-TU.0
2211,F2-9,F2-TU.0
2212,F2-10,F2-TU.0
2213,F2-13,F2-TU.0
2214,F2-14,F2-TU.0
2215,F2-15,F2-TU.0
2216,F2-16,F2-TU.0
2217,F2-17,F2-TU.0
2218,F2-18,F2-TU.0
2219,F2-19,F2-TU.0
2220,F2-20,F2-TU.0
2221,F2-21,F2-TU.0
2222,L2-1,L2-S3S.0
2223,L2-1,L2-IO.0a
2224,L2-1,L2-VT.ab
2225,L2-1,L2-SE.0ab
2226,L2-2,L2-S3S.0
2227,L2-2,L2-IO.0a
2228,L2-2,L2-VT.ab
2229,L2-2,L2-SE.0ab
2230,L2-3,L2-S3S.0
2231,L2-3,L2-IO.0a
2232,L2-3,L2-VT.ab
2233,L2-3,L2-SE.0ab
2234,L2-4,L2-S3S.0
2235,L2-4,L2-VT.ab
2236,L2-4,L2-SE.0ab
2237,L2-5,L2-S3E.0abc
2238,L2-5,L2-IO.0a
2239,L2-5,L2-VT.ab
2240,L2-5,L2-SE.0ab
2241,L2-6,L2-S3E.0abc
2242,L2-6,L2-IO.0a
2243,L2-6,L2-SE.0ab
2244,L2-7,L2-S3S.0
2245,L2-7,L2-IO.0a
2246,L2-7,L2-VT.ab
2247,L2-7,L2-SE.0ab
2248,L2-8,L2-S3S.0
2249,L2-8,L2-IO.0a
2250,L2-8,L2-VT.ab
2251,L2-8,L2-SE.0ab
2252,L2-9,L2-S3S.0
2253,L2-9,L2-IO.0a
2254,L2-9,L2-VT.ab
2255,L2-9,L2-SE.0ab
2256,L2-10,L2-S3S.0
2257,L2-10,L2-IO.0a
2258,L2-10,L2-VT.ab
2259,L2-10,L2-SE.0ab
2260,L2-11,L2-S3S.0
2261,L2-11,L2-VT.ab
2262,L2-11,L2-SE.0ab
2263,L2-12,L2-S3E.0abc
2264,L2-12,L2-IO.0a
2265,L2-12,L2-VT.ab
2266,L2-12,L2-SE.0ab
2267,L2-13,L2-S3S.0
2268,L2-13,L2-IO.0a
2269,L2-13,L2-VT.ab
2270,L2-13,L2-SE.0ab
2271,L2-14,L2-S3S.0
2272,L2-14,L2-IO.0a
2273,L2-14,L2-VT.ab
2274,L2-14,L2-SE.0ab
2275,L2-15,L2-S3S.0
2276,L2-15,L2-IO.0a
2277,L2-15,L2-VT.ab
2278,L2-15,L2-SE.0ab
2279,L2-16,L2-S3S.0
2280,L2-16,L2-IO.0a
2281,L2-16,L2-VT.ab
2282,L2-16,L2-SE.0ab
2283,L2-17,L2-S3S.0
2284,L2-17,L2-IO.0a
2285,L2-17,L2-VT.ab
2286,L2-18,L2-S3S.0
2287,L2-18,L2-VT.ab
2288,L2-18,L2-SE.0ab
2289,L2-19,L2-S3E.0abc
2290,L2-19,L2-IO.0a
2291,L2-19,L2-VT.ab
2292,L2-19,L2-SE.0ab
2293,M1-1,M1-S1.a
2294,M1-1,M1-IF.0ab
2295,M1-2,M1-S1.a
2296,M1-2,M1-IF.0ab
2297,M1-3,M1-S1.a
2298,M1-3,M1-IF.0ab
2299,M1-4,M1-S1.a
2300,M1-4,M1-IF.0ab
2301,M1-5,M1-S1.a
2302,M1-5,M1-IF.0ab
2303,M1-6,M1-S1.a
2304,M1-6,M1-IF.0ab
2305,M1-7,M1-S1.a
2306,M1-7,M1-IF.0ab
2307,M1-8,M1-S1.a
2308,M1-8,M1-IF.0ab
2309,M1-9,M1-S1.a
2310,M1-9,M1-IF.0ab
2311,M1-10,M1-S1.a
2312,M1-10,M1-IF.0ab
2313,M1-11,M1-S1.a
2314,M1-11,M1-IF.0ab
2315,M1-12,M1-S1.a
2316,M1-12,M1-IF.0ab
2317,M1-13,M1-S1.a
2318,M1-13,M1-IF.0ab
2319,M1-14,M1-S1.a
2320,M1-14,M1-IF.0ab
2321,M1-15,M1-S1.a
2322,M1-15,M1-IF.0ab
2323,M1-16,M1-S1.a
2324,M1-16,M1-IF.0ab
2325,M1-17,M1-S1.a
2326,M1-17,M1-IF.0ab
2327,M1-18,M1-S1.a
2328,M1-18,M1-IF.0ab
2329,M1-19,M1-S1.a
2330,M1-19,M1-IF.0ab
2331,M1-20,M1-S1.a
2332,M1-20,M1-IF.0ab
2333,M1-21,M1-S1.a
2334,M1-21,M1-IF.0ab
2335,M1-22,M1-S1.a
2336,M1-22,M1-IF.0ab
2337,M1-23,M1-S1.a
2338,M1-23,M1-IF.0ab
2339,M1-24,M1-IF.0ab
2340,M1-25,M1-IF.0ab
2341,M1-26,M1-IF.0ab
2342,M1-27,M1-IF.0ab
2343,M1-28,M1-IF.0ab
2344,M1-29,M1-SA.a
2345,M1-29,M1-HF.0ab
2346,M1-29,M1-S1.a
2347,M2-1,M2-BK.0
2348,M2-2,M2-BK.0
2349,M2-3,M2-BK.0
2350,M2-4,M2-BK.0
2351,M2-5,M2-BK.0
2352,M2-6,M2-BK.0
2353,M2-7,M2-BK.0
2354,M2-8,M2-BK.0
2355,M2-9,M2-BK.0
2356,M2-10,M2-BK.0
2357,M2-13,M2-BK.0
2358,M2-14,M2-BK.0
2359,M2-15,M2-BK.0
2360,M2-16,M2-BK.0
2361,M2-17,M2-BK.0
2362,M2-18,M2-BK.0
2363,M2-19,M2-BK.0
2364,M2-20,M2-BK.0
2365,M3-1,M3-IF.0ab
2366,M3-2,M3-IF.0ab
2367,M3-3,M3-IF.0ab
2368,M3-4,M3-IF.0ab
2369,M3-5,M3-IF.0ab
2370,M3-6,M3-IF.0ab
2371,M3-7,M3-IF.0ab
2372,M3-8,M3-IF.0ab
2373,M3-9,M3-IF.0ab
2374,M3-10,M3-IF.0ab
2375,M3-11,M3-IF.0ab
2376,M3-12,M3-IF.0ab
2377,M3-13,M3-IF.0ab
2378,M3-14,M3-IF.0ab
2379,M3-15,M3-IF.0ab
2380,M3-16,M3-IF.0ab
2381,M3-17,M3-IF.0ab
2382,M3-18,M3-IF.0ab
2383,M3-19,M3-SA.a
2384,M3-19,M3-HF.0ab
2385,M4-1,M4-S3S.0
2386,M4-1,M4-IO.0ab
2387,M4-1,M4-KA.efg
2388,M4-1,M4-SE.0ab
2389,M4-2,M4-S3S.0
2390,M4-2,M4-IO.0ab
2391,M4-2,M4-KA.efg
2392,M4-2,M4-SE.0ab
2393,M4-3,M4-S3S.0
2394,M4-3,M4-IO.0ab
2395,M4-3,M4-KA.efg
2396,M4-3,M4-SE.0ab
2397,M4-4,M4-S3S.0
2398,M4-4,M4-IO.0ab
2399,M4-4,M4-KA.efg
2400,M4-4,M4-SE.0ab
2401,M4-5,M4-S3S.0
2402,M4-5,M4-IO.0ab
2403,M4-5,M4-KA.efg
2404,M4-5,M4-SE.0ab
2405,M4-6,M4-S3S.0
2406,M4-6,M4-IO.0ab
2407,M4-6,M4-KA.efg
2408,M4-6,M4-SE.0ab
2409,M4-7,M4-S3S.0
2410,M4-7,M4-IO.0ab
2411,M4-7,M4-KA.efg
2412,M4-7,M4-SE.0ab
2413,M4-8,M4-S3S.0
2414,M4-8,M4-IO.0ab
2415,M4-8,M4-KA.efg
2416,M4-8,M4-SE.0ab
2417,M4-9,M4-S3S.0
2418,M4-9,M4-KA.efg
2419,M4-9,M4-SE.0ab
2420,M4-10,M4-S3E.0a
2421,M4-10,M4-S3F.0a
2422,M4-10,M4-IO.0ab
2423,M4-10,M4-KA.efg
2424,M4-10,M4-SE.0ab
2425,M4-11,M4-S3E.0a
2426,M4-11,M4-S3F.0a
2427,M4-11,M4-IO.0ab
2428,M4-11,M4-KA.efg
2429,M4-11,M4-SE.0ab
2430,M4-12,M4-S3S.0
2431,M4-12,M4-TV.0
2432,M4-12,M4-IO.0ab
2433,M4-12,M4-KA.efg
2434,M4-12,M4-SE.0ab
2435,M4-13,M4-S3S.0
2436,M4-13,M4-TV.0
2437,M4-13,M4-IO.0ab
2438,M4-13,M4-KA.efg
2439,M4-13,M4-SE.0ab
2440,M4-14,M4-S3S.0
2441,M4-14,M4-TV.0
2442,M4-14,M4-IO.0ab
2443,M4-14,M4-KA.efg
2444,M4-14,M4-SE.0ab
2445,M4-15,M4-S3S.0
2446,M4-15,M4-TV.0
2447,M4-15,M4-IO.0ab
2448,M4-15,M4-KA.efg
2449,M4-15,M4-SE.0ab
2450,M4-16,M4-S3S.0
2451,M4-16,M4-TV.0
2452,M4-16,M4-IO.0ab
2453,M4-16,M4-KA.efg
2454,M4-16,M4-SE.0ab
2455,M4-17,M4-S3S.0
2456,M4-17,M4-TV.0
2457,M4-17,M4-IO.0ab
2458,M4-17,M4-KA.efg
2459,M4-17,M4-SE.0ab
2460,M4-18,M4-S3S.0
2461,M4-18,M4-TV.0
2462,M4-18,M4-KA.efg
2463,M4-18,M4-SE.0ab
2464,M4-19,M4-S3E.0a
2465,M4-19,M4-S3F.0a
2466,M4-19,M4-TV.0
2467,M4-19,M4-IO.0ab
2468,M4-19,M4-KA.efg
2469,M4-19,M4-SE.0ab
2470,M4-20,M4-S3E.0a
2471,M4-20,M4-S3F.0a
2472,M4-20,M4-TV.0
2473,M4-20,M4-IO.0ab
2474,M4-20,M4-KA.efg
2475,M4-20,M4-SE.0ab
2476,M4-21,M4-S3S.0
2477,M4-21,M4-IO.0ab
2478,M4-21,M4-KA.efg
2479,M4-21,M4-SE.0ab
2480,M4-22,M4-S3S.0
2481,M4-22,M4-IO.0ab
2482,M4-22,M4-KA.efg
2483,M4-22,M4-SE.0ab
2484,M4-23,M4-S3S.0
2485,M4-23,M4-IO.0ab
2486,M4-23,M4-KA.efg
2487,M4-23,M4-SE.0ab
2488,M4-24,M4-S3S.0
2489,M4-24,M4-IO.0ab
2490,M4-24,M4-KA.efg
2491,M4-24,M4-SE.0ab
2492,M4-25,M4-S3S.0
2493,M4-25,M4-IO.0ab
2494,M4-25,M4-KA.efg
2495,M4-25,M4-SE.0ab
2496,M4-26,M4-S3S.0
2497,M4-26,M4-IO.0ab
2498,M4-26,M4-KA.efg
2499,M4-26,M4-SE.0ab
2500,M4-27,M4-S3S.0
2501,M4-27,M4-KA.efg
2502,M4-27,M4-SE.0ab
2503,M4-28,M4-S3S.0
2504,M4-28,M4-IO.0ab
2505,M4-28,M4-SE.0ab
2506,M4-29,M4-S3S.0
2507,M4-29,M4-IO.0ab
2508,M4-29,M4-KA.efg
2509,M4-29,M4-SE.0ab
2510,M4-30,M4-S3S.0
2511,M4-30,M4-IO.0ab
2512,M4-30,M4-KA.efg
2513,M4-30,M4-SE.0ab
2514,M4-31,M4-S3S.0
